,hp,chp,boiler,pv,supply_config,hr_mode,T_dhw_sp,hwt_volume,costs,co2
4135,Air_40kW,100000.0,0.0,75000,2-runner,on,55,20000,3132152.0756717245,204.66616666666678
4136,Air_40kW,100000.0,0.0,75000,2-runner,off,65,10000,3130681.05090428,389.15149999999915
4137,Air_40kW,100000.0,0.0,75000,2-runner,off,65,15000,3131384.953266467,388.8423333333326
4138,Air_40kW,100000.0,0.0,75000,2-runner,off,65,20000,3131227.493120366,387.5796666666656
4139,Air_40kW,100000.0,0.0,75000,2-runner,off,60,10000,3131496.16290637,268.4338333333325
4140,Air_40kW,100000.0,0.0,75000,2-runner,off,60,15000,3131229.385073744,263.32099999999906
4141,Air_40kW,100000.0,0.0,75000,2-runner,off,60,20000,3130478.834319145,247.72916666666632
4142,Air_40kW,100000.0,0.0,75000,2-runner,off,55,10000,3130531.367262569,233.88749999999965
4143,Air_40kW,100000.0,0.0,75000,2-runner,off,55,15000,3130301.0212741112,234.124333333333
4144,Air_40kW,100000.0,0.0,75000,3-runner,on,65,10000,3542363.300802638,403.0941666666643
4145,Air_40kW,100000.0,0.0,75000,3-runner,on,65,15000,3543383.2612875374,402.80483333333103
4146,Air_40kW,100000.0,0.0,75000,3-runner,on,65,20000,3542631.56384082,401.6816666666645
4147,Air_40kW,100000.0,0.0,75000,3-runner,on,60,10000,3539855.355761191,284.08849999999927
4148,Air_40kW,100000.0,0.0,75000,3-runner,on,60,15000,3539541.6016566446,277.6843333333327
4149,Air_40kW,100000.0,0.0,75000,3-runner,on,60,20000,3537508.324234612,246.4118333333327
4150,Air_40kW,100000.0,0.0,75000,3-runner,on,55,15000,3533144.712771496,216.9473333333335
4151,Air_40kW,100000.0,0.0,75000,3-runner,off,65,10000,3530313.5161967743,403.23266666666325
4152,Air_40kW,100000.0,0.0,75000,3-runner,off,65,15000,3531223.5342517616,402.9729999999966
4153,Air_40kW,100000.0,0.0,75000,3-runner,off,65,20000,3530742.843840246,401.86633333333
4154,Air_40kW,100000.0,0.0,75000,3-runner,off,60,10000,3531312.912433382,275.8276666666657
4155,Air_40kW,100000.0,0.0,75000,3-runner,off,60,15000,3531475.9695713045,269.7636666666659
4156,Air_40kW,100000.0,0.0,75000,3-runner,off,60,20000,3530365.6175798723,250.49633333333279
4157,Air_40kW,100000.0,0.0,75000,3-runner,off,55,10000,3530095.211804796,236.91566666666645
4158,Air_40kW,100000.0,0.0,75000,3-runner,off,55,15000,3530269.388931932,236.6315
4159,Air_40kW,100000.0,0.0,75000,3-runner,off,55,20000,3529523.6256612334,236.77933333333354
4160,Air_40kW,100000.0,200000.0,25000,2-runner,on,65,10000,3116665.8537314595,388.27766666666815
4161,Air_40kW,100000.0,200000.0,25000,2-runner,on,65,15000,3116873.826817366,387.96100000000166
4162,Air_40kW,100000.0,200000.0,25000,2-runner,on,65,20000,3115708.2913754582,386.6485000000013
4163,Air_40kW,100000.0,200000.0,25000,2-runner,on,60,10000,3113318.018301789,278.70099999999985
4164,Air_40kW,100000.0,200000.0,25000,2-runner,on,60,15000,3111899.7307378403,269.9868333333331
4165,Air_40kW,100000.0,200000.0,25000,2-runner,on,60,20000,3109342.99766865,235.91616666666775
4166,Air_40kW,100000.0,200000.0,25000,2-runner,on,55,10000,3106997.9586747037,210.92316666666616
4167,Air_40kW,100000.0,200000.0,25000,2-runner,on,55,15000,3106665.518096671,211.11166666666662
4168,Air_40kW,100000.0,200000.0,25000,2-runner,on,55,20000,3105372.523926745,204.9568333333335
4169,Air_40kW,100000.0,200000.0,25000,2-runner,off,65,10000,3105789.2135874964,389.21633333333307
4170,Air_40kW,100000.0,200000.0,25000,2-runner,off,65,15000,3106243.7316818885,388.90749999999986
4171,Air_40kW,100000.0,200000.0,25000,2-runner,off,65,20000,3106006.9419749333,387.4929999999996
4172,Air_40kW,100000.0,200000.0,25000,2-runner,off,60,10000,3105654.81046011,265.9246666666662
4173,Air_40kW,100000.0,200000.0,25000,2-runner,off,60,15000,3105344.7512031575,258.3271666666662
4174,Air_40kW,100000.0,200000.0,25000,2-runner,off,60,20000,3104339.1651331307,238.26483333333363
4175,Air_40kW,100000.0,200000.0,25000,2-runner,off,55,10000,3104455.411711209,231.76283333333262
4176,Air_40kW,100000.0,200000.0,25000,2-runner,off,55,15000,3104917.6495956983,232.16566666666594
4177,Air_40kW,100000.0,200000.0,25000,2-runner,off,55,20000,3104393.672885971,231.37633333333298
4178,Air_40kW,100000.0,200000.0,25000,3-runner,on,65,10000,3516975.874938414,403.20183333333097
4179,Air_40kW,100000.0,200000.0,25000,3-runner,on,65,15000,3517270.968268138,402.93616666666435
4180,Air_40kW,100000.0,200000.0,25000,3-runner,on,65,20000,3516346.9976108344,401.7264999999978
4181,Air_40kW,100000.0,200000.0,25000,3-runner,on,60,10000,3512736.830660518,295.95316666666616
4182,Air_40kW,100000.0,200000.0,25000,3-runner,on,60,15000,3511450.383003746,286.5276666666665
4183,Air_40kW,100000.0,200000.0,25000,3-runner,on,60,20000,3509556.50931468,249.7761666666666
4184,Air_40kW,100000.0,200000.0,25000,3-runner,on,55,10000,3505822.119452627,224.7958333333335
4185,Air_40kW,100000.0,200000.0,25000,3-runner,on,55,15000,3505602.116290332,224.5600000000002
4186,Air_40kW,100000.0,200000.0,25000,3-runner,on,55,20000,3504917.5233726967,217.89733333333362
4187,Air_40kW,100000.0,200000.0,25000,3-runner,off,65,10000,3505811.7376353876,403.23699999999667
4188,Air_40kW,100000.0,200000.0,25000,3-runner,off,65,15000,3506000.7349162954,402.97683333333
4189,Air_40kW,100000.0,200000.0,25000,3-runner,off,65,20000,3505551.483275734,401.75933333333006
4190,Air_40kW,100000.0,200000.0,25000,3-runner,off,60,10000,3505139.432666944,281.0046666666659
4191,Air_40kW,100000.0,200000.0,25000,3-runner,off,60,15000,3504866.8066159002,272.6569999999994
4192,Air_40kW,100000.0,200000.0,25000,3-runner,off,60,20000,3504106.2599671045,248.60849999999976
4193,Air_40kW,100000.0,200000.0,25000,3-runner,off,55,10000,3503268.822915147,238.71066666666633
4194,Air_40kW,100000.0,200000.0,25000,3-runner,off,55,15000,3504000.451034398,238.97449999999972
4195,Air_40kW,100000.0,200000.0,25000,3-runner,off,55,20000,3503997.4917002963,237.43833333333308
4196,Air_40kW,100000.0,200000.0,50000,2-runner,on,65,10000,3149969.9214601647,387.9450000000014
4197,Air_40kW,100000.0,200000.0,50000,2-runner,on,65,15000,3149412.3605841068,387.61933333333496
4198,Air_40kW,100000.0,200000.0,50000,2-runner,on,65,20000,3147733.7858725535,386.45166666666785
4199,Air_40kW,100000.0,200000.0,50000,2-runner,on,60,10000,3146914.1105852537,272.69849999999917
4200,Air_40kW,100000.0,200000.0,50000,2-runner,on,60,15000,3144384.3168053874,263.8258333333326
4201,Air_40kW,100000.0,200000.0,50000,2-runner,on,60,20000,3141069.299899088,234.21900000000042
4202,Air_40kW,100000.0,200000.0,50000,2-runner,on,55,10000,3139777.6806076947,209.44166666666595
4203,Air_40kW,100000.0,200000.0,50000,2-runner,on,55,15000,3138402.291203513,209.58416666666636
4204,Air_40kW,100000.0,200000.0,50000,2-runner,on,55,20000,3136731.5904740416,204.99833333333325
4205,Air_40kW,100000.0,200000.0,50000,2-runner,off,65,10000,3138327.723427895,389.0394999999993
4206,Air_40kW,100000.0,200000.0,50000,2-runner,off,65,15000,3138278.7758912016,388.73033333333274
4207,Air_40kW,100000.0,200000.0,50000,2-runner,off,65,20000,3137988.424408095,387.46283333333236
4208,Air_40kW,100000.0,200000.0,50000,2-runner,off,60,10000,3138555.6289294185,262.304333333333
4209,Air_40kW,100000.0,200000.0,50000,2-runner,off,60,15000,3137558.0395747493,254.46566666666638
4210,Air_40kW,100000.0,200000.0,50000,2-runner,off,60,20000,3136341.6198916477,238.44733333333377
4211,Air_40kW,100000.0,200000.0,50000,2-runner,off,55,10000,3137301.526586133,233.2125000000001
4212,Air_40kW,100000.0,200000.0,50000,2-runner,off,55,15000,3137085.816873074,233.26466666666678
4213,Air_40kW,100000.0,200000.0,50000,2-runner,off,55,20000,3136393.420423143,233.7910000000001
4214,Air_40kW,100000.0,200000.0,50000,3-runner,on,65,10000,3550444.4269670635,402.70683333333096
4215,Air_40kW,100000.0,200000.0,50000,3-runner,on,65,15000,3550138.524247498,402.4351666666644
4216,Air_40kW,100000.0,200000.0,50000,3-runner,on,65,20000,3548178.7339279465,401.3689999999977
4217,Air_40kW,100000.0,200000.0,50000,3-runner,on,60,10000,3547201.570137399,281.87833333333265
4218,Air_40kW,100000.0,200000.0,50000,3-runner,on,60,15000,3545083.4538926124,272.2364999999995
4219,Air_40kW,100000.0,200000.0,50000,3-runner,on,60,20000,3541439.294698901,239.56549999999945
4220,Air_40kW,100000.0,200000.0,50000,3-runner,on,55,10000,3539821.848247772,217.8871666666667
4221,Air_40kW,100000.0,200000.0,50000,3-runner,on,55,15000,3538596.0729216756,217.5463333333334
4222,Air_40kW,100000.0,200000.0,50000,3-runner,on,55,20000,3536646.133609025,212.6028333333334
4223,Air_40kW,100000.0,200000.0,50000,3-runner,off,65,10000,3538389.7556272857,402.7846666666633
4224,Air_40kW,100000.0,200000.0,50000,3-runner,off,65,15000,3538250.9225818953,402.5249999999967
4225,Air_40kW,100000.0,200000.0,50000,3-runner,off,65,20000,3537728.2339069387,401.45316666666326
4226,Air_40kW,100000.0,200000.0,50000,3-runner,off,60,10000,3538560.3327260376,270.82483333333295
4227,Air_40kW,100000.0,200000.0,50000,3-runner,off,60,15000,3537762.7667084415,261.8243333333332
4228,Air_40kW,100000.0,200000.0,50000,3-runner,off,60,20000,3536450.06565083,241.31900000000013
4229,Air_40kW,100000.0,200000.0,50000,3-runner,off,55,10000,3536904.775155962,236.31783333333345
4230,Air_40kW,100000.0,200000.0,50000,3-runner,off,55,15000,3536952.4492795384,235.87683333333368
4231,Air_40kW,100000.0,200000.0,50000,3-runner,off,55,20000,3536248.824285692,235.51216666666707
4232,Air_40kW,100000.0,200000.0,75000,2-runner,on,65,10000,3182641.4187860186,388.16133333333465
4233,Air_40kW,100000.0,200000.0,75000,2-runner,on,65,15000,3182951.7930731475,387.83566666666815
4234,Air_40kW,100000.0,200000.0,75000,2-runner,on,65,20000,3182048.9617825164,386.66800000000103
4235,Air_40kW,100000.0,200000.0,75000,2-runner,on,60,10000,3179704.881171511,279.10733333333235
4236,Air_40kW,100000.0,200000.0,75000,2-runner,on,60,15000,3178216.9692801517,271.5091666666656
4237,Air_40kW,100000.0,200000.0,75000,2-runner,on,60,20000,3175951.96212952,242.2160000000001
4238,Air_40kW,100000.0,200000.0,75000,2-runner,on,55,10000,3173063.407908719,209.76383333333288
4239,Air_40kW,100000.0,200000.0,75000,2-runner,on,55,15000,3172023.075472429,209.97499999999997
4240,Air_40kW,100000.0,200000.0,75000,2-runner,on,55,20000,3170948.9692313895,205.05083333333343
4241,Air_40kW,100000.0,200000.0,75000,2-runner,off,65,10000,3171204.4241439714,389.2436666666659
4242,Air_40kW,100000.0,200000.0,75000,2-runner,off,65,15000,3171661.4048793186,388.9344999999993
4243,Air_40kW,100000.0,200000.0,75000,2-runner,off,65,20000,3171616.661289617,387.6669999999989
4244,Air_40kW,100000.0,200000.0,75000,2-runner,off,60,10000,3171664.603033765,269.70549999999895
4245,Air_40kW,100000.0,200000.0,75000,2-runner,off,60,15000,3171063.0739587345,262.8633333333322
4246,Air_40kW,100000.0,200000.0,75000,2-runner,off,60,20000,3170173.640533738,247.08549999999968
4247,Air_40kW,100000.0,200000.0,75000,2-runner,off,55,10000,3170539.0090760044,233.42233333333323
4248,Air_40kW,100000.0,200000.0,75000,2-runner,off,55,15000,3170275.8246255564,233.47816666666657
4249,Air_40kW,100000.0,200000.0,75000,2-runner,off,55,20000,3169754.778006624,233.9753333333331
4250,Air_40kW,100000.0,200000.0,75000,3-runner,on,65,10000,3583015.5453107157,403.05633333333094
4251,Air_40kW,100000.0,200000.0,75000,3-runner,on,65,15000,3583756.679720303,402.78466666666435
4252,Air_40kW,100000.0,200000.0,75000,3-runner,on,65,20000,3582203.594687397,401.71849999999773
4253,Air_40kW,100000.0,200000.0,75000,3-runner,on,60,10000,3580448.212871801,286.1246666666658
4254,Air_40kW,100000.0,200000.0,75000,3-runner,on,60,15000,3579778.3634550255,278.5381666666659
4255,Air_40kW,100000.0,200000.0,75000,3-runner,on,60,20000,3576576.188053804,246.63083333333256
4256,Air_40kW,100000.0,200000.0,75000,3-runner,on,55,10000,3573530.213121059,217.89400000000032
4257,Air_40kW,100000.0,200000.0,75000,3-runner,on,55,15000,3572889.715566476,217.60683333333367
4258,Air_40kW,100000.0,200000.0,75000,3-runner,on,55,20000,3571090.3482717713,212.19266666666692
4259,Air_40kW,100000.0,200000.0,75000,3-runner,off,65,10000,3571197.4253006293,403.22266666666326
4260,Air_40kW,100000.0,200000.0,75000,3-runner,off,65,15000,3571882.5924504846,402.9629999999966
4261,Air_40kW,100000.0,200000.0,75000,3-runner,off,65,20000,3571492.3343089,401.89116666666325
4262,Air_40kW,100000.0,200000.0,75000,3-runner,off,60,10000,3571976.431122658,277.1229999999989
4263,Air_40kW,100000.0,200000.0,75000,3-runner,off,60,15000,3571913.190254808,269.94933333333256
4264,Air_40kW,100000.0,200000.0,75000,3-runner,off,60,20000,3570579.4849700513,250.02666666666613
4265,Air_40kW,100000.0,200000.0,75000,3-runner,off,55,10000,3570547.037748069,236.54899999999995
4266,Air_40kW,100000.0,200000.0,75000,3-runner,off,55,15000,3570711.761754519,236.09916666666686
4267,Air_40kW,100000.0,200000.0,75000,3-runner,off,55,20000,3569786.4117878787,235.73266666666697
4268,Air_40kW,100000.0,300000.0,25000,2-runner,on,65,10000,3136576.3962411904,388.21950000000083
4269,Air_40kW,100000.0,300000.0,25000,2-runner,on,65,15000,3136510.291301528,387.9028333333343
4270,Air_40kW,100000.0,300000.0,25000,2-runner,on,65,20000,3134770.7088474245,386.63133333333377
4271,Air_40kW,100000.0,300000.0,25000,2-runner,on,60,10000,3132898.7073800396,281.866333333333
4272,Air_40kW,100000.0,300000.0,25000,2-runner,on,60,15000,3131409.535811056,272.7794999999997
4273,Air_40kW,100000.0,300000.0,25000,2-runner,on,60,20000,3128301.9252908104,235.60283333333453
4274,Air_40kW,100000.0,300000.0,25000,2-runner,on,55,10000,3126650.0293372967,216.01933333333255
4275,Air_40kW,100000.0,300000.0,25000,2-runner,on,55,15000,3126571.464090161,216.5346666666664
4276,Air_40kW,100000.0,300000.0,25000,2-runner,on,55,20000,3124998.308843628,207.33316666666676
4277,Air_40kW,100000.0,300000.0,25000,2-runner,off,65,10000,3126090.606194248,389.5888333333318
4278,Air_40kW,100000.0,300000.0,25000,2-runner,off,65,15000,3126396.3626972763,389.28216666666526
4279,Air_40kW,100000.0,300000.0,25000,2-runner,off,65,20000,3125892.0494533535,387.9086666666648
4280,Air_40kW,100000.0,300000.0,25000,2-runner,off,60,10000,3125525.69461408,269.7311666666661
4281,Air_40kW,100000.0,300000.0,25000,2-runner,off,60,15000,3125322.4828703296,262.8629999999996
4282,Air_40kW,100000.0,300000.0,25000,2-runner,off,60,20000,3124144.146835189,239.08283333333378
4283,Air_40kW,100000.0,300000.0,25000,2-runner,off,55,10000,3124184.861937743,235.8763333333334
4284,Air_40kW,100000.0,300000.0,25000,2-runner,off,55,15000,3124991.8465157533,236.5056666666668
4285,Air_40kW,100000.0,300000.0,25000,2-runner,off,55,20000,3124468.89509411,233.6664999999998
4286,Air_40kW,100000.0,300000.0,25000,3-runner,on,65,10000,3537041.261647467,402.9044999999974
4287,Air_40kW,100000.0,300000.0,25000,3-runner,on,65,15000,3537124.8660481796,402.63883333333087
4288,Air_40kW,100000.0,300000.0,25000,3-runner,on,65,20000,3535687.7772529167,401.42633333333083
4289,Air_40kW,100000.0,300000.0,25000,3-runner,on,60,10000,3532648.1485609775,299.53499999999934
4290,Air_40kW,100000.0,300000.0,25000,3-runner,on,60,20000,3528962.807257953,251.26983333333317
4291,Air_40kW,100000.0,300000.0,25000,3-runner,on,55,10000,3525793.4991189484,230.68400000000014
4292,Air_40kW,100000.0,300000.0,25000,3-runner,on,55,15000,3525677.616309892,230.80566666666684
4293,Air_40kW,100000.0,300000.0,25000,3-runner,on,55,20000,3524766.637213481,221.42166666666685
4294,Air_40kW,100000.0,300000.0,25000,3-runner,off,65,10000,3526266.479488136,403.2208333333297
4295,Air_40kW,100000.0,300000.0,25000,3-runner,off,65,15000,3526446.7768850653,402.96283333332974
4296,Air_40kW,100000.0,300000.0,25000,3-runner,off,65,20000,3525742.0907136216,401.7424999999964
4297,Air_40kW,100000.0,300000.0,25000,3-runner,off,60,10000,3525270.6083993223,285.6378333333325
4298,Air_40kW,100000.0,300000.0,25000,3-runner,off,60,15000,3525139.0910546887,278.63466666666613
4299,Air_40kW,100000.0,300000.0,25000,3-runner,off,60,20000,3524160.3494547773,250.89483333333322
4300,Air_40kW,100000.0,300000.0,25000,3-runner,off,55,10000,3523232.1921306183,243.83216666666684
4301,Air_40kW,100000.0,300000.0,25000,3-runner,off,55,15000,3524177.937531911,244.24433333333363
4302,Air_40kW,100000.0,300000.0,25000,3-runner,off,55,20000,3524087.71838366,241.18383333333398
4303,Air_40kW,100000.0,300000.0,50000,2-runner,on,65,10000,3169726.4332662183,387.889833333334
4304,Air_40kW,100000.0,300000.0,50000,2-runner,on,65,15000,3169090.5388740823,387.5641666666675
4305,Air_40kW,100000.0,300000.0,50000,2-runner,on,65,20000,3167101.5743675856,386.43750000000017
4306,Air_40kW,100000.0,300000.0,50000,2-runner,on,60,10000,3166496.460328905,273.78983333333235
4307,Air_40kW,100000.0,300000.0,50000,2-runner,on,60,15000,3163915.6263435385,264.74116666666566
4308,Air_40kW,100000.0,300000.0,50000,2-runner,on,60,20000,3160196.9423530097,232.8850000000002
4309,Air_40kW,100000.0,300000.0,50000,2-runner,on,55,10000,3159515.8652784796,212.4066666666656
4310,Air_40kW,100000.0,300000.0,50000,2-runner,on,55,15000,3158452.1585778967,212.8873333333327
4311,Air_40kW,100000.0,300000.0,50000,2-runner,on,55,20000,3156501.878093325,206.23633333333305
4312,Air_40kW,100000.0,300000.0,50000,2-runner,off,65,10000,3158439.3761509606,389.41499999999803
4313,Air_40kW,100000.0,300000.0,50000,2-runner,off,65,15000,3158366.7136211335,389.1079999999981
4314,Air_40kW,100000.0,300000.0,50000,2-runner,off,65,20000,3158071.723086066,387.8814999999975
4315,Air_40kW,100000.0,300000.0,50000,2-runner,off,60,10000,3158251.9278791887,263.84216666666623
4316,Air_40kW,100000.0,300000.0,50000,2-runner,off,60,15000,3157478.314345829,256.8864999999996
4317,Air_40kW,100000.0,300000.0,50000,2-runner,off,60,20000,3156263.802567001,238.5521666666671
4318,Air_40kW,100000.0,300000.0,50000,2-runner,off,55,10000,3157062.5635724803,235.13666666666754
4319,Air_40kW,100000.0,300000.0,50000,2-runner,off,55,15000,3157266.451013866,235.45300000000094
4320,Air_40kW,100000.0,300000.0,50000,2-runner,off,55,20000,3156640.8538106102,235.33483333333382
4321,Air_40kW,100000.0,300000.0,50000,3-runner,on,65,10000,3570427.2332342463,402.4124999999974
4322,Air_40kW,100000.0,300000.0,50000,3-runner,on,65,15000,3570024.826713802,402.1408333333308
4323,Air_40kW,100000.0,300000.0,50000,3-runner,on,65,20000,3567679.8599419636,401.07183333333074
4324,Air_40kW,100000.0,300000.0,50000,3-runner,on,60,10000,3566975.1245885934,282.82399999999905
4325,Air_40kW,100000.0,300000.0,50000,3-runner,on,60,15000,3564886.1475273995,273.8894999999993
4326,Air_40kW,100000.0,300000.0,50000,3-runner,on,60,20000,3560747.4259604923,239.4351666666657
4327,Air_40kW,100000.0,300000.0,50000,3-runner,on,55,10000,3559659.5660602436,221.20183333333318
4328,Air_40kW,100000.0,300000.0,50000,3-runner,on,55,15000,3558667.730104783,221.15066666666655
4329,Air_40kW,100000.0,300000.0,50000,3-runner,on,55,20000,3556535.5996695026,214.4113333333332
4330,Air_40kW,100000.0,300000.0,50000,3-runner,off,65,10000,3558951.227133846,402.77149999999637
4331,Air_40kW,100000.0,300000.0,50000,3-runner,off,65,15000,3558815.0211122446,402.51399999999643
4332,Air_40kW,100000.0,300000.0,50000,3-runner,off,65,20000,3558078.9200961892,401.4393333333296
4333,Air_40kW,100000.0,300000.0,50000,3-runner,off,60,10000,3558699.4626380536,272.9114999999994
4334,Air_40kW,100000.0,300000.0,50000,3-runner,off,60,15000,3558123.9038354764,265.2773333333332
4335,Air_40kW,100000.0,300000.0,50000,3-runner,off,60,20000,3556605.5040237363,242.51199999999997
4336,Air_40kW,100000.0,300000.0,50000,3-runner,off,55,10000,3556908.5922964965,239.14850000000064
