,Space heating (kW),Domestic hot water (kW),Plug loads (kW),Heat Demand [kW],DNI,diffuse_radiation,global_radiation,T_amb,Electricity Demand [W],wind_speed
2022-05-23 00:30:00,1.4249999999999998,7.625,9.725000000000001,9.05,0,0.0,0.0,14.7,33485,2.8
2022-05-23 00:45:00,1.4175,6.407500000000001,9.467500000000001,7.825000000000001,0,0.0,0.0,14.7,33485,2.8
2022-05-23 01:00:00,1.41,5.19,9.21,6.6000000000000005,0,0.0,0.0,13.8,24910,2.6
2022-05-23 01:15:00,3.1399999999999997,4.23,8.805,7.37,0,0.0,0.0,13.8,24910,2.6
2022-05-23 01:30:00,4.87,3.2700000000000005,8.4,8.14,0,0.0,0.0,13.8,26155,2.6
2022-05-23 01:45:00,6.6,2.31,7.995,8.91,0,0.0,0.0,13.8,42700,2.6
2022-05-23 02:00:00,8.33,1.35,7.59,9.68,0,0.0,0.0,13.3,38198,4.5
2022-05-23 02:15:00,16.93,1.405,7.91,18.335,0,0.0,0.0,13.3,38689,4.5
2022-05-23 02:30:00,25.53,1.46,8.23,26.990000000000002,0,0.0,0.0,13.3,39165,4.5
2022-05-23 02:45:00,34.129999999999995,1.5150000000000001,8.549999999999999,35.644999999999996,0,0.0,0.0,13.3,39624,4.5
2022-05-23 03:00:00,42.73,1.57,8.87,44.3,0,0.0,0.0,13.0,37176,5.2
2022-05-23 03:15:00,42.0425,2.375,8.774999999999999,44.4175,0,0.0,0.0,13.0,36908,5.2
2022-05-23 03:30:00,41.355,3.1799999999999997,8.68,44.535,0,0.0,0.0,13.0,38388,5.2
2022-05-23 03:45:00,40.6675,3.9850000000000003,8.585,44.652499999999996,0,0.0,0.0,13.0,41180,5.2
2022-05-23 04:00:00,39.98,4.79,8.49,44.769999999999996,0,0.7,0.7,12.9,42208,4.9
2022-05-23 04:15:00,50.387499999999996,7.065,9.07,57.45249999999999,0,0.7,0.7,12.9,42627,4.9
2022-05-23 04:30:00,60.795,9.34,9.65,70.135,0,0.7,0.7,12.9,44988,4.9
2022-05-23 04:45:00,71.2025,11.615000000000002,10.23,82.8175,0,0.7,0.7,12.9,47009,4.9
2022-05-23 05:00:00,81.61,13.89,10.81,95.5,67,47.2,54.6,13.7,46960,5.2
2022-05-23 05:15:00,64.13499999999999,20.130000000000003,12.405000000000001,84.26499999999999,67,47.5,55.0,13.7,46712,5.2
2022-05-23 05:30:00,46.66,26.37,14.0,73.03,67,47.5,55.0,13.7,47202,5.2
2022-05-23 05:45:00,29.184999999999995,32.61,15.595,61.794999999999995,67,47.5,55.0,13.7,46858,5.2
2022-05-23 06:00:00,11.71,38.85,17.19,50.56,93,119.0,145.0,14.8,48099,4.7
2022-05-23 06:15:00,11.7025,40.04,19.695,51.7425,93,119.0,145.0,14.8,48310,4.7
2022-05-23 06:30:00,11.695,41.230000000000004,22.200000000000003,52.925000000000004,93,119.0,145.0,14.8,47811,4.7
2022-05-23 06:45:00,11.6875,42.42,24.705000000000002,54.1075,93,119.0,145.0,14.8,47269,4.7
2022-05-23 07:00:00,11.68,43.61,27.21,55.29,281,170.0,293.0,16.4,54676,4.9
2022-05-23 07:15:00,11.192499999999999,42.55,27.9075,53.74249999999999,281,170.0,294.0,16.4,55053,4.9
2022-05-23 07:30:00,10.705,41.489999999999995,28.605,52.19499999999999,281,170.0,294.0,16.4,54451,4.9
2022-05-23 07:45:00,10.217500000000001,40.43,29.302500000000002,50.6475,281,170.0,294.0,16.4,53994,4.9
2022-05-23 08:00:00,9.73,39.37,30.0,49.099999999999994,287,241.0,409.0,18.2,61906,6.6
2022-05-23 08:15:00,9.3725,37.165,29.4775,46.5375,287,241.0,410.0,18.2,61339,6.6
2022-05-23 08:30:00,9.015,34.96,28.955,43.975,287,241.0,410.0,18.2,62814,6.6
2022-05-23 08:45:00,8.6575,32.755,28.4325,41.4125,287,241.0,410.0,18.2,63749,6.6
2022-05-23 09:00:00,8.3,30.55,27.91,38.85,395,280.0,561.0,20.1,84499,7.3
2022-05-23 09:15:00,8.0975,29.39,27.535,37.4875,395,281.0,562.0,20.1,86330,7.3
2022-05-23 09:30:00,7.8950000000000005,28.23,27.16,36.125,395,281.0,562.0,20.1,88656,7.3
2022-05-23 09:45:00,7.692500000000001,27.07,26.785,34.7625,395,281.0,562.0,20.1,90243,7.3
2022-05-23 10:00:00,7.49,25.91,26.41,33.4,380,334.0,640.0,21.9,100355,7.3
2022-05-23 10:15:00,7.505,25.67,26.8875,33.175000000000004,380,335.0,641.0,21.9,100319,7.3
2022-05-23 10:30:00,7.52,25.43,27.365000000000002,32.95,380,335.0,641.0,21.9,100189,7.3
2022-05-23 10:45:00,7.535,25.189999999999998,27.8425,32.724999999999994,380,335.0,641.0,21.9,99949,7.3
2022-05-23 11:00:00,7.55,24.95,28.32,32.5,176,410.0,563.0,22.8,106905,7.3
2022-05-23 11:15:00,7.49,24.8125,29.0875,32.3025,176,411.0,563.0,22.9,106531,7.3
2022-05-23 11:30:00,7.43,24.674999999999997,29.855,32.105,176,411.0,563.0,22.9,106152,7.3
2022-05-23 11:45:00,7.369999999999999,24.537499999999998,30.622500000000002,31.9075,176,411.0,563.0,22.9,105765,7.3
2022-05-23 12:00:00,7.31,24.4,31.39,31.709999999999997,439,349.0,734.0,24.2,106967,6.6
2022-05-23 12:15:00,7.21,23.79,30.985,31.0,439,349.0,735.0,24.2,106565,6.6
2022-05-23 12:30:00,7.109999999999999,23.18,30.58,30.29,439,349.0,735.0,24.2,106188,6.6
2022-05-23 12:45:00,7.01,22.57,30.175,29.58,439,349.0,735.0,24.2,105820,6.6
2022-05-23 13:00:00,6.91,21.96,29.77,28.87,340,376.0,666.0,25.0,90231,6.9
2022-05-23 13:15:00,6.8475,21.585,28.765,28.4325,340,376.0,666.0,25.0,90429,6.9
2022-05-23 13:30:00,6.785,21.21,27.759999999999998,27.995,340,376.0,666.0,25.0,93726,6.9
2022-05-23 13:45:00,6.7225,20.835,26.755,27.5575,340,376.0,666.0,25.0,96098,6.9
2022-05-23 14:00:00,6.66,20.46,25.75,27.12,375,327.0,622.0,25.6,84795,4.9
2022-05-23 14:15:00,6.735,20.285,25.1875,27.02,375,327.0,621.0,25.6,84813,4.9
2022-05-23 14:30:00,6.8100000000000005,20.11,24.625,26.92,375,327.0,621.0,25.6,84778,4.9
2022-05-23 14:45:00,6.885,19.935000000000002,24.0625,26.82,375,327.0,621.0,25.6,84396,4.9
2022-05-23 15:00:00,6.96,19.76,23.5,26.720000000000002,460,242.0,557.0,25.9,77077,6.1
2022-05-23 15:15:00,6.8825,19.642500000000002,22.6875,26.525000000000002,460,242.0,557.0,25.9,77224,6.1
2022-05-23 15:30:00,6.805,19.525,21.875,26.33,460,242.0,557.0,25.9,76750,6.1
2022-05-23 15:45:00,6.7275,19.4075,21.0625,26.134999999999998,460,242.0,557.0,25.9,76355,6.1
2022-05-23 16:00:00,6.65,19.29,20.25,25.939999999999998,433,195.0,434.0,25.8,70600,5.7
2022-05-23 16:15:00,6.94,21.1725,20.8825,28.1125,433,195.0,434.0,25.8,70881,5.7
2022-05-23 16:30:00,7.23,23.055,21.515,30.285,433,195.0,434.0,25.8,60382,5.7
2022-05-23 16:45:00,7.52,24.9375,22.1475,32.457499999999996,433,195.0,434.0,25.8,40495,5.7
2022-05-23 17:00:00,7.81,26.82,22.78,34.63,578,101.0,333.0,25.3,40934,7.9
2022-05-23 17:15:00,8.055,27.895,24.4525,35.95,578,101.0,333.0,25.3,40934,7.9
2022-05-23 17:30:00,8.299999999999999,28.97,26.125,37.269999999999996,578,101.0,333.0,25.3,40934,7.9
2022-05-23 17:45:00,8.545,30.045,27.7975,38.59,578,101.0,333.0,25.3,40934,7.9
2022-05-23 18:00:00,8.79,31.12,29.47,39.91,603,51.4,196.0,24.4,47323,6.4
2022-05-23 18:15:00,9.052499999999998,33.6725,30.737499999999997,42.724999999999994,603,51.1,195.0,24.4,47323,6.4
2022-05-23 18:30:00,9.315,36.225,32.004999999999995,45.54,603,51.1,195.0,24.4,47323,6.4
2022-05-23 18:45:00,9.5775,38.777499999999996,33.2725,48.355,603,51.1,195.0,24.4,47323,6.4
2022-05-23 19:00:00,9.84,41.33,34.54,51.17,293,28.8,47.9,23.1,56804,6.9
2022-05-23 19:15:00,9.8525,41.6175,34.4675,51.47,293,28.7,47.1,23.0,56804,6.9
2022-05-23 19:30:00,9.865,41.905,34.394999999999996,51.77,293,28.7,47.1,23.0,56804,6.9
2022-05-23 19:45:00,9.877500000000001,42.192499999999995,34.3225,52.06999999999999,293,28.7,47.1,23.0,56804,6.9
2022-05-23 20:00:00,9.89,42.48,34.25,52.37,0,0.2,0.3,21.7,59570,6.9
2022-05-23 20:15:00,9.7925,42.214999999999996,33.7325,52.00749999999999,0,0.0,0.0,21.7,59570,6.9
2022-05-23 20:30:00,9.695,41.95,33.215,51.645,0,0.0,0.0,21.7,59570,6.9
2022-05-23 20:45:00,9.5975,41.685,32.6975,51.2825,0,0.0,0.0,21.7,59570,6.9
2022-05-23 21:00:00,9.5,41.42,32.18,50.92,0,0.0,0.0,19.8,56241,6.6
2022-05-23 21:15:00,7.77,36.515,30.725,44.285,0,0.0,0.0,19.8,56241,6.6
2022-05-23 21:30:00,6.04,31.61,29.27,37.65,0,0.0,0.0,19.8,56241,6.6
2022-05-23 21:45:00,4.3100000000000005,26.705000000000002,27.814999999999998,31.015,0,0.0,0.0,19.8,56241,6.6
2022-05-23 22:00:00,2.58,21.8,26.36,24.380000000000003,0,0.0,0.0,17.8,71698,5.7
2022-05-23 22:15:00,2.345,19.915,25.002499999999998,22.259999999999998,0,0.0,0.0,17.8,74019,5.7
2022-05-23 22:30:00,2.11,18.03,23.645,20.14,0,0.0,0.0,17.8,77078,5.7
2022-05-23 22:45:00,1.875,16.145,22.2875,18.02,0,0.0,0.0,17.8,80396,5.7
2022-05-23 23:00:00,1.64,14.26,20.93,15.9,0,0.0,0.0,15.8,69148,3.9
2022-05-23 23:15:00,1.9124999999999999,12.87,17.91,14.782499999999999,0,0.0,0.0,15.8,69809,3.9
2022-05-23 23:30:00,2.185,11.48,14.89,13.665000000000001,0,0.0,0.0,15.8,69556,3.9
2022-05-23 23:45:00,2.4575,10.09,11.87,12.5475,0,0.0,0.0,15.8,69032,3.9
2022-05-24 00:00:00,2.73,8.7,8.85,11.43,0,0.0,0.0,14.5,55276,4.5
2022-05-24 00:15:00,2.79,7.77,8.844999999999999,10.559999999999999,0,0.0,0.0,14.4,54956,4.5
2022-05-24 00:30:00,2.85,6.84,8.84,9.69,0,0.0,0.0,14.4,44780,4.5
2022-05-24 00:45:00,2.91,5.91,8.835,8.82,0,0.0,0.0,14.4,27415,4.5
2022-05-24 01:00:00,2.97,4.98,8.83,7.950000000000001,0,0.0,0.0,13.0,20423,7.6
2022-05-24 01:15:00,3.0700000000000003,4.125,8.8125,7.195,0,0.0,0.0,12.9,20423,7.7
2022-05-24 01:30:00,3.17,3.2700000000000005,8.795,6.44,0,0.0,0.0,12.9,20423,7.7
2022-05-24 01:45:00,3.27,2.415,8.7775,5.6850000000000005,0,0.0,0.0,12.9,20423,7.7
2022-05-24 02:00:00,3.37,1.56,8.76,4.93,0,0.0,0.0,12.1,18543,13.0
2022-05-24 02:15:00,3.5100000000000002,1.56,8.76,5.07,0,0.0,0.0,12.1,18543,13.1
2022-05-24 02:30:00,3.6500000000000004,1.56,8.76,5.210000000000001,0,0.0,0.0,12.1,18543,13.1
2022-05-24 02:45:00,3.79,1.56,8.76,5.35,0,0.0,0.0,12.1,18543,13.1
2022-05-24 03:00:00,3.93,1.56,8.76,5.49,0,0.0,0.0,11.5,17463,8.4
2022-05-24 03:15:00,4.4175,2.4025,8.754999999999999,6.82,0,0.0,0.0,11.5,17463,8.4
2022-05-24 03:30:00,4.905,3.245,8.75,8.15,0,0.0,0.0,11.5,17463,8.4
2022-05-24 03:45:00,5.3925,4.0875,8.745000000000001,9.48,0,0.0,0.0,11.5,17463,8.4
2022-05-24 04:00:00,5.88,4.93,8.74,10.809999999999999,0,0.5,0.5,11.4,18180,9.3
2022-05-24 04:15:00,8.485,7.4575,9.4775,15.942499999999999,0,0.5,0.5,11.4,18180,9.3
2022-05-24 04:30:00,11.09,9.985,10.215,21.075,0,0.5,0.5,11.4,18180,9.3
2022-05-24 04:45:00,13.695,12.5125,10.9525,26.2075,0,0.5,0.5,11.4,18180,9.3
2022-05-24 05:00:00,16.3,15.04,11.69,31.34,427,34.9,83.4,12.4,22071,10.1
2022-05-24 05:15:00,29.215,21.805,13.4175,51.019999999999996,427,35.1,83.9,12.4,22071,10.1
2022-05-24 05:30:00,42.129999999999995,28.57,15.145,70.69999999999999,427,35.1,83.9,12.4,22071,10.1
2022-05-24 05:45:00,55.045,35.335,16.872500000000002,90.38,427,35.1,83.9,12.4,22071,10.1
2022-05-24 06:00:00,67.96,42.1,18.6,110.06,693,46.7,241.0,14.0,36465,9.3
2022-05-24 06:15:00,57.177499999999995,42.1475,20.535,99.32499999999999,693,46.7,242.0,14.1,36465,9.3
2022-05-24 06:30:00,46.394999999999996,42.195,22.47,88.59,693,46.7,242.0,14.1,36465,9.3
2022-05-24 06:45:00,35.6125,42.2425,24.405,77.85499999999999,693,46.7,242.0,14.1,36465,9.3
2022-05-24 07:00:00,24.83,42.29,26.34,67.12,774,63.5,405.0,15.9,48317,6.4
2022-05-24 07:15:00,32.9925,40.629999999999995,26.535,73.6225,774,63.6,406.0,15.9,48317,6.4
2022-05-24 07:30:00,41.155,38.97,26.73,80.125,774,63.6,406.0,15.9,48317,6.4
2022-05-24 07:45:00,49.317499999999995,37.31,26.925,86.6275,774,63.6,406.0,15.9,48317,6.4
2022-05-24 08:00:00,57.48,35.65,27.12,93.13,762,101.0,549.0,17.8,66623,7.3
2022-05-24 08:15:00,47.6575,34.365,27.2975,82.02250000000001,762,101.0,550.0,17.9,74043,7.3
2022-05-24 08:30:00,37.835,33.08,27.475,70.91499999999999,762,101.0,550.0,17.9,77027,7.3
2022-05-24 08:45:00,28.012500000000003,31.795,27.6525,59.807500000000005,762,101.0,550.0,17.9,80408,7.3
2022-05-24 09:00:00,18.19,30.51,27.83,48.7,827,117.0,706.0,19.8,83945,6.9
2022-05-24 09:15:00,28.692500000000003,30.020000000000003,28.134999999999998,58.712500000000006,827,117.0,707.0,19.9,83892,6.9
2022-05-24 09:30:00,39.19500000000001,29.53,28.439999999999998,68.72500000000001,827,117.0,707.0,19.9,83902,6.9
2022-05-24 09:45:00,49.697500000000005,29.04,28.745,78.73750000000001,827,117.0,707.0,19.9,83678,6.9
2022-05-24 10:00:00,60.2,28.55,29.05,88.75,751,229.0,835.0,21.8,82150,6.4
2022-05-24 10:15:00,59.0775,27.580000000000002,28.7775,86.6575,751,229.0,836.0,21.8,82253,6.4
2022-05-24 10:30:00,57.955,26.61,28.505000000000003,84.565,751,229.0,836.0,21.8,81792,6.4
2022-05-24 10:45:00,56.8325,25.64,28.2325,82.4725,751,229.0,836.0,21.8,81319,6.4
2022-05-24 11:00:00,55.71,24.67,27.96,80.38,82.6,385.0,459.0,21.8,82564,5.7
2022-05-24 11:15:00,45.3975,24.0025,28.035,69.4,82.6,385.0,457.0,21.8,82866,5.7
2022-05-24 11:30:00,35.085,23.335,28.11,58.42,82.6,385.0,457.0,21.8,82312,5.7
2022-05-24 11:45:00,24.7725,22.6675,28.185000000000002,47.44,82.6,385.0,457.0,21.8,78876,5.7
2022-05-24 12:00:00,14.46,22.0,28.26,36.46,94,413.0,496.0,21.9,58766,4.1
2022-05-24 12:15:00,14.780000000000001,22.2025,28.915,36.9825,94,414.0,496.0,22.0,58766,4.1
2022-05-24 12:30:00,15.100000000000001,22.405,29.57,37.505,94,414.0,496.0,22.0,58766,4.1
2022-05-24 12:45:00,15.42,22.607499999999998,30.225,38.027499999999996,94,414.0,496.0,22.0,58766,4.1
2022-05-24 13:00:00,15.74,22.81,30.88,38.55,119,406.0,507.0,22.1,56867,5.4
2022-05-24 13:15:00,15.342500000000001,22.06,29.3825,37.4025,119,406.0,508.0,22.1,56867,5.4
2022-05-24 13:30:00,14.945,21.31,27.884999999999998,36.254999999999995,119,406.0,508.0,22.1,56867,5.4
2022-05-24 13:45:00,14.5475,20.56,26.3875,35.1075,119,406.0,508.0,22.1,56867,5.4
2022-05-24 14:00:00,14.15,19.81,24.89,33.96,102,376.0,456.0,22.0,49074,4.9
2022-05-24 14:15:00,14.5775,19.9925,24.7625,34.57,102,376.0,456.0,22.0,49074,4.9
2022-05-24 14:30:00,15.004999999999999,20.174999999999997,24.634999999999998,35.17999999999999,102,376.0,456.0,22.0,49074,4.9
2022-05-24 14:45:00,15.4325,20.357499999999998,24.5075,35.79,102,376.0,456.0,22.0,49074,4.9
2022-05-24 15:00:00,15.86,20.54,24.38,36.4,93.9,316.0,381.0,21.6,44233,4.9
2022-05-24 15:15:00,16.07,20.924999999999997,24.07,36.995,93.9,316.0,380.0,21.6,44233,4.9
2022-05-24 15:30:00,16.28,21.31,23.759999999999998,37.59,93.9,316.0,380.0,21.6,44233,4.9
2022-05-24 15:45:00,16.49,21.695,23.45,38.185,93.9,316.0,380.0,21.6,44233,4.9
2022-05-24 16:00:00,16.7,22.08,23.14,38.78,91.3,268.0,319.0,21.1,42743,4.9
2022-05-24 16:15:00,26.4325,23.395,23.1525,49.8275,91.3,268.0,319.0,21.1,42743,4.9
2022-05-24 16:30:00,36.165000000000006,24.71,23.165,60.87500000000001,91.3,268.0,319.0,21.1,42743,4.9
2022-05-24 16:45:00,45.89750000000001,26.025,23.177500000000002,71.92250000000001,91.3,268.0,319.0,21.1,42743,4.9
2022-05-24 17:00:00,55.63,27.34,23.19,82.97,114,187.0,234.0,20.3,60304,5.4
2022-05-24 17:15:00,56.0275,28.195,24.6625,84.2225,114,187.0,233.0,20.3,68425,5.4
2022-05-24 17:30:00,56.425,29.05,26.134999999999998,85.475,114,187.0,233.0,20.3,71689,5.4
2022-05-24 17:45:00,56.8225,29.905,27.607499999999998,86.72749999999999,114,187.0,233.0,20.3,75297,5.4
2022-05-24 18:00:00,57.22,30.76,29.08,87.98,141,96.9,131.0,19.3,83059,4.9
2022-05-24 18:15:00,58.445,33.595,30.5925,92.03999999999999,141,96.4,131.0,19.3,83029,4.9
2022-05-24 18:30:00,59.67,36.43,32.105000000000004,96.1,141,96.4,131.0,19.3,83083,4.9
2022-05-24 18:45:00,60.894999999999996,39.265,33.6175,100.16,141,96.4,131.0,19.3,82820,4.9
2022-05-24 19:00:00,62.12,42.1,35.13,104.22,217,30.1,44.7,18.1,91155,3.4
2022-05-24 19:15:00,62.2575,42.615,35.2325,104.8725,217,29.8,44.3,18.1,91297,3.4
2022-05-24 19:30:00,62.394999999999996,43.129999999999995,35.335,105.52499999999999,217,29.8,44.3,18.1,90824,3.4
2022-05-24 19:45:00,62.5325,43.644999999999996,35.4375,106.1775,217,29.8,44.3,18.1,90335,3.4
2022-05-24 20:00:00,62.67,44.16,35.54,106.83,0,0.2,0.2,16.9,90888,3.4
2022-05-24 20:15:00,61.6375,43.2525,34.515,104.89,0,0.0,0.0,16.9,91249,3.4
2022-05-24 20:30:00,60.605000000000004,42.345,33.49,102.95,0,0.0,0.0,16.9,90670,3.4
2022-05-24 20:45:00,59.5725,41.4375,32.465,101.00999999999999,0,0.0,0.0,16.9,90233,3.4
2022-05-24 21:00:00,58.54,40.53,31.44,99.07,0,0.0,0.0,15.3,86833,2.1
2022-05-24 21:15:00,45.405,36.1875,30.57,81.5925,0,0.0,0.0,15.3,87258,2.1
2022-05-24 21:30:00,32.269999999999996,31.845,29.700000000000003,64.115,0,0.0,0.0,15.3,74898,2.1
2022-05-24 21:45:00,19.134999999999998,27.5025,28.830000000000002,46.6375,0,0.0,0.0,15.3,58670,2.1
2022-05-24 22:00:00,6.0,23.16,27.96,29.16,0,0.0,0.0,13.7,53819,1.5
2022-05-24 22:15:00,7.355,20.895,26.135,28.25,0,0.0,0.0,13.7,53819,1.5
2022-05-24 22:30:00,8.71,18.63,24.310000000000002,27.34,0,0.0,0.0,13.7,53819,1.5
2022-05-24 22:45:00,10.065,16.365000000000002,22.485,26.43,0,0.0,0.0,13.7,53819,1.5
2022-05-24 23:00:00,11.42,14.1,20.66,25.52,0,0.0,0.0,12.1,41744,1.5
2022-05-24 23:15:00,13.6075,12.9625,17.92,26.57,0,0.0,0.0,12.1,41744,1.5
2022-05-24 23:30:00,15.795000000000002,11.825,15.18,27.62,0,0.0,0.0,12.1,41744,1.5
2022-05-24 23:45:00,17.9825,10.6875,12.44,28.67,0,0.0,0.0,12.1,41744,1.5
2022-05-25 00:00:00,20.17,9.55,9.7,29.720000000000002,0,0.0,0.0,11.4,27325,2.0
2022-05-25 00:15:00,21.8575,8.370000000000001,9.407499999999999,30.227500000000003,0,0.0,0.0,11.4,27325,2.0
2022-05-25 00:30:00,23.545,7.19,9.114999999999998,30.735000000000003,0,0.0,0.0,11.4,27325,2.0
2022-05-25 00:45:00,25.2325,6.01,8.8225,31.2425,0,0.0,0.0,11.4,27325,2.0
2022-05-25 01:00:00,26.92,4.83,8.53,31.75,0,0.0,0.0,10.7,28252,0.9
2022-05-25 01:15:00,28.995,3.9875,8.455,32.9825,0,0.0,0.0,10.6,37255,0.9
2022-05-25 01:30:00,31.07,3.145,8.379999999999999,34.215,0,0.0,0.0,10.6,37405,0.9
2022-05-25 01:45:00,33.144999999999996,2.3025,8.305,35.4475,0,0.0,0.0,10.6,37674,0.9
2022-05-25 02:00:00,35.22,1.46,8.23,36.68,0,0.0,0.0,10.2,35848,1.3
2022-05-25 02:15:00,38.1125,1.4875,8.377500000000001,39.599999999999994,0,0.0,0.0,10.2,35871,1.3
2022-05-25 02:30:00,41.004999999999995,1.5150000000000001,8.525,42.519999999999996,0,0.0,0.0,10.2,36031,1.3
2022-05-25 02:45:00,43.8975,1.5425,8.6725,45.44,0,0.0,0.0,10.2,36376,1.3
2022-05-25 03:00:00,46.79,1.57,8.82,48.36,0,0.0,0.0,9.9,35656,1.2
2022-05-25 03:15:00,47.5075,2.4725,8.905000000000001,49.980000000000004,0,0.0,0.0,9.9,36344,1.2
2022-05-25 03:30:00,48.224999999999994,3.375,8.99,51.599999999999994,0,0.0,0.0,9.9,36702,1.2
2022-05-25 03:45:00,48.942499999999995,4.2775,9.075,53.22,0,0.0,0.0,9.9,37083,1.2
2022-05-25 04:00:00,49.66,5.18,9.16,54.839999999999996,0,0.9,0.9,9.9,38677,0.5
2022-05-25 04:15:00,53.5575,7.675,9.8125,61.232499999999995,0,0.9,0.9,9.9,39056,0.5
2022-05-25 04:30:00,57.455,10.17,10.465,67.625,0,0.9,0.9,9.9,39560,0.5
2022-05-25 04:45:00,61.3525,12.665,11.1175,74.0175,0,0.9,0.9,9.9,39969,0.5
2022-05-25 05:00:00,65.25,15.16,11.77,80.41,384,36.5,81.1,11.0,45438,0.9
2022-05-25 05:15:00,79.2875,21.8825,13.465,101.16999999999999,384,36.7,81.6,11.0,45782,0.9
2022-05-25 05:30:00,93.325,28.604999999999997,15.16,121.93,384,36.7,81.6,11.0,46498,0.9
2022-05-25 05:45:00,107.36250000000001,35.3275,16.855,142.69,384,36.7,81.6,11.0,47115,0.9
2022-05-25 06:00:00,121.4,42.05,18.55,163.45,541,64.6,218.0,12.7,63231,0.9
2022-05-25 06:15:00,111.58250000000001,42.94,21.0025,154.5225,541,64.7,218.0,12.7,55395,0.9
2022-05-25 06:30:00,101.765,43.83,23.455,145.595,541,64.7,218.0,12.7,54943,0.9
2022-05-25 06:45:00,91.94749999999999,44.72,25.9075,136.6675,541,64.7,218.0,12.7,57311,0.9
2022-05-25 07:00:00,82.13,45.61,28.36,127.74,624,96.2,373.0,14.7,71904,0.8
2022-05-25 07:15:00,78.2775,43.1075,28.03,121.385,624,96.4,373.0,14.7,72741,0.8
2022-05-25 07:30:00,74.425,40.605000000000004,27.7,115.03,624,96.4,373.0,14.7,75126,0.8
2022-05-25 07:45:00,70.57249999999999,38.1025,27.369999999999997,108.67499999999998,624,96.4,373.0,14.7,76974,0.8
2022-05-25 08:00:00,66.72,35.6,27.04,102.32,671,128.0,524.0,16.7,82150,2.1
2022-05-25 08:15:00,66.53,34.24,27.1475,100.77000000000001,671,128.0,525.0,16.8,82100,2.1
2022-05-25 08:30:00,66.34,32.88,27.255,99.22,671,128.0,525.0,16.8,82132,2.1
2022-05-25 08:45:00,66.14999999999999,31.52,27.362499999999997,97.66999999999999,671,128.0,525.0,16.8,81743,2.1
2022-05-25 09:00:00,65.96,30.16,27.47,96.11999999999999,665,177.0,652.0,18.9,83123,2.1
2022-05-25 09:15:00,64.43249999999999,28.815,26.8975,93.24749999999999,665,177.0,653.0,18.9,83312,2.1
2022-05-25 09:30:00,62.905,27.47,26.325,90.375,665,177.0,653.0,18.9,82816,2.1
2022-05-25 09:45:00,61.3775,26.125,25.752499999999998,87.5025,665,177.0,653.0,18.9,82356,2.1
2022-05-25 10:00:00,59.85,24.78,25.18,84.63,700,203.0,769.0,20.9,81174,1.8
2022-05-25 10:15:00,50.9975,24.805,25.925,75.80250000000001,700,204.0,770.0,20.9,81497,1.8
2022-05-25 10:30:00,42.145,24.83,26.67,66.975,700,204.0,770.0,20.9,80928,1.8
2022-05-25 10:45:00,33.292500000000004,24.855,27.415,58.14750000000001,700,204.0,770.0,20.9,70872,1.8
2022-05-25 11:00:00,24.44,24.88,28.16,49.32,753,192.0,843.0,22.7,52690,1.7
2022-05-25 11:15:00,23.79,24.2725,28.3175,48.0625,753,192.0,844.0,22.7,52690,1.7
2022-05-25 11:30:00,23.14,23.665,28.475,46.805,753,192.0,844.0,22.7,52690,1.7
2022-05-25 11:45:00,22.490000000000002,23.057499999999997,28.6325,45.5475,753,192.0,844.0,22.7,52690,1.7
2022-05-25 12:00:00,21.84,22.45,28.79,44.29,683,239.0,841.0,24.0,58573,1.8
2022-05-25 12:15:00,22.365000000000002,22.7,29.515,45.065,683,239.0,841.0,24.0,58573,1.8
2022-05-25 12:30:00,22.89,22.95,30.240000000000002,45.84,683,239.0,841.0,24.0,58573,1.8
2022-05-25 12:45:00,23.415,23.2,30.965,46.614999999999995,683,239.0,841.0,24.0,58573,1.8
2022-05-25 13:00:00,23.94,23.45,31.69,47.39,679,230.0,811.0,25.0,56680,3.4
2022-05-25 13:15:00,23.2375,22.585,30.0375,45.822500000000005,679,230.0,811.0,25.0,56680,3.4
2022-05-25 13:30:00,22.535,21.72,28.384999999999998,44.254999999999995,679,230.0,811.0,25.0,56680,3.4
2022-05-25 13:45:00,21.8325,20.854999999999997,26.732499999999998,42.6875,679,230.0,811.0,25.0,56680,3.4
2022-05-25 14:00:00,21.13,19.99,25.08,41.12,661,210.0,732.0,25.6,48913,3.7
2022-05-25 14:15:00,21.48,19.919999999999998,24.65,41.4,661,210.0,732.0,25.6,48913,3.7
2022-05-25 14:30:00,21.83,19.85,24.22,41.68,661,210.0,732.0,25.6,48913,3.7
2022-05-25 14:45:00,22.18,19.78,23.79,41.96,661,210.0,732.0,25.6,48913,3.7
2022-05-25 15:00:00,22.53,19.71,23.36,42.24,661,169.0,623.0,25.7,44088,4.9
2022-05-25 15:15:00,23.310000000000002,20.51,23.515,43.82000000000001,661,168.0,623.0,25.7,44088,4.9
2022-05-25 15:30:00,24.09,21.310000000000002,23.67,45.400000000000006,661,168.0,623.0,25.7,44088,4.9
2022-05-25 15:45:00,24.869999999999997,22.11,23.825,46.98,661,168.0,623.0,25.7,44088,4.9
2022-05-25 16:00:00,25.65,22.91,23.98,48.56,632,130.0,482.0,25.4,58600,4.1
2022-05-25 16:15:00,26.0925,24.4325,24.122500000000002,50.525000000000006,632,130.0,482.0,25.4,67459,4.1
