HEATLOAD
Time,Heat Demand [kW],T_amb,null
2022-01-07 01:45:00,28.46725,-0.07,0
2022-01-07 02:00:00,28.68825,-0.005,0
2022-01-07 02:15:00,28.68825,-0.15,0
2022-01-07 02:30:00,28.68825,-0.3,0
2022-01-07 02:45:00,28.68825,-0.43,0
2022-01-07 03:00:00,33.1995,-0.49,0
2022-01-07 03:15:00,34.8725,-0.49,0
2022-01-07 03:30:00,28.771,-0.535,0
2022-01-07 03:45:00,28.771,-0.51,0
2022-01-07 04:00:00,73.1555,-0.495,0
2022-01-07 04:15:00,34.9695,-0.5,0
2022-01-07 04:30:00,28.86775,-0.71,0
2022-01-07 04:45:00,28.86775,-0.54,0
2022-01-07 05:00:00,73.24075,-0.22,0
2022-01-07 05:15:00,35.05275,-0.05,0
2022-01-07 05:30:00,28.9505,-0.065,0
2022-01-07 05:45:00,28.9505,-0.09,0
2022-01-07 06:00:00,73.29875,-0.155,0
2022-01-07 06:15:00,29.616,-0.08,0
2022-01-07 06:30:00,29.00575,-0.08,0
2022-01-07 06:45:00,29.00575,-0.11,0
2022-01-07 07:00:00,73.3425,-0.055,0
2022-01-07 07:15:00,35.15,-0.19,0
2022-01-07 07:30:00,29.047,-0.19,0
2022-01-07 07:45:00,29.047,0.01,0
2022-01-07 08:00:00,47.1795,0.0,0
2022-01-07 08:15:00,8.9845,0.03,0
2022-01-07 08:30:00,2.88125,0.405,0
2022-01-07 08:45:00,2.88125,0.73,0
2022-01-07 09:00:00,70.91825,0.75,0
2022-01-07 09:15:00,32.721,1.09,0
2022-01-07 09:30:00,26.61725,1.445,0
2022-01-07 09:45:00,26.61725,1.71,0
2022-01-07 10:00:00,46.75125,2.315,0
2022-01-07 10:15:00,8.55175,2.66,0
2022-01-07 10:30:00,2.44775,2.845,0
2022-01-07 10:45:00,2.44775,3.17,0
2022-01-07 11:00:00,66.82325,3.12,0
2022-01-07 11:15:00,28.6215,3.09,0
2022-01-07 11:30:00,22.517,3.14,0
2022-01-07 11:45:00,22.517,3.24,0
2022-01-07 12:00:00,65.459,3.4850000000000003,0
2022-01-07 12:15:00,27.255,3.51,0
2022-01-07 12:30:00,21.15025,3.495,0
2022-01-07 12:45:00,21.15025,3.41,0
2022-01-07 13:00:00,64.7025,3.315,0
2022-01-07 13:15:00,26.49625,3.31,0
2022-01-07 13:30:00,20.391,3.365,0
2022-01-07 13:45:00,20.391,3.47,0
2022-01-07 14:00:00,64.8845,3.585,0
2022-01-07 14:15:00,26.676,3.63,0
2022-01-07 14:30:00,20.5705,3.685,0
2022-01-07 14:45:00,20.5705,3.68,0
2022-01-07 15:00:00,65.8675,3.66,0
2022-01-07 15:15:00,27.6565,3.55,0
2022-01-07 15:30:00,21.55075,3.435,0
2022-01-07 15:45:00,21.55075,3.33,0
2022-01-07 16:00:00,67.27825,3.18,0
2022-01-07 16:15:00,29.065,3.1,0
2022-01-07 16:30:00,22.95875,3.045,0
2022-01-07 16:45:00,22.95875,3.02,0
2022-01-07 17:00:00,67.6535,2.87,0
2022-01-07 17:15:00,29.438,2.62,0
2022-01-07 17:30:00,23.3315,2.605,0
2022-01-07 17:45:00,23.3315,2.65,0
2022-01-07 18:00:00,68.029,2.725,0
2022-01-07 18:15:00,29.81125,2.96,0
2022-01-07 18:30:00,23.70425,3.1,0
2022-01-07 18:45:00,23.70425,3.15,0
2022-01-07 19:00:00,68.40425,3.035,0
2022-01-07 19:15:00,30.18425,3.07,0
2022-01-07 19:30:00,24.077,2.77,0
2022-01-07 19:45:00,24.077,2.74,0
2022-01-07 20:00:00,28.88275,2.92,0
2022-01-07 20:15:00,30.5575,3.03,0
2022-01-07 20:30:00,24.44975,3.065,0
2022-01-07 20:45:00,24.44975,3.04,0
2022-01-07 21:00:00,6.9155,3.09,0
2022-01-07 21:15:00,8.59025,3.2,0
2022-01-07 21:30:00,2.48225,3.48,0
2022-01-07 21:45:00,2.48225,3.86,0
2022-01-07 22:00:00,69.5305,4.0,0
2022-01-07 22:15:00,31.30375,3.86,0
2022-01-07 22:30:00,25.19525,4.0,0
2022-01-07 22:45:00,25.19525,4.59,0
2022-01-07 23:00:00,25.568,4.87,0
2022-01-07 23:15:00,25.568,5.08,0
2022-01-07 23:30:00,25.568,5.25,0
2022-01-07 23:45:00,25.568,5.26,0
2022-01-08 00:00:00,2.6065,5.195,0
2022-01-08 00:15:00,2.6065,5.41,0
2022-01-08 00:30:00,2.6065,5.29,0
2022-01-08 00:45:00,2.6065,5.05,0
2022-01-08 01:00:00,26.61725,4.97,0
2022-01-08 01:15:00,26.61725,4.88,0
2022-01-08 01:30:00,26.61725,4.57,0
2022-01-08 01:45:00,26.61725,4.05,0
2022-01-08 02:00:00,27.1695,3.78,0
2022-01-08 02:15:00,27.1695,3.76,0
2022-01-08 02:30:00,27.1695,3.995,0
2022-01-08 02:45:00,27.1695,4.09,0
2022-01-08 03:00:00,71.8215,4.095,0
2022-01-08 03:15:00,33.5835,4.01,0
2022-01-08 03:30:00,27.47325,4.0,0
2022-01-08 03:45:00,27.47325,4.06,0
2022-01-08 04:00:00,72.12775,3.985,0
2022-01-08 04:15:00,33.8875,3.8,0
2022-01-08 04:30:00,27.777,3.87,0
2022-01-08 04:45:00,27.777,4.05,0
2022-01-08 05:00:00,72.43425,4.01,0
2022-01-08 05:15:00,34.19175,3.81,0
2022-01-08 05:30:00,28.08075,3.685,0
2022-01-08 05:45:00,28.08075,3.58,0
2022-01-08 06:00:00,72.6575,3.505,0
2022-01-08 06:15:00,34.41275,3.45,0
2022-01-08 06:30:00,28.3015,3.455,0
2022-01-08 06:45:00,28.3015,3.44,0
2022-01-08 07:00:00,47.211,3.455,0
2022-01-08 07:15:00,8.964,3.32,0
2022-01-08 07:30:00,2.85225,3.265,0
2022-01-08 07:45:00,2.85225,3.24,0
2022-01-08 08:00:00,47.2135,3.175,0
2022-01-08 08:15:00,8.96425,3.06,0
2022-01-08 08:30:00,2.85225,2.925,0
2022-01-08 08:45:00,2.85225,2.89,0
2022-01-08 09:00:00,72.55525,2.945,0
2022-01-08 09:15:00,34.3035,3.18,0
2022-01-08 09:30:00,28.19125,3.305,0
2022-01-08 09:45:00,28.19125,3.34,0
2022-01-08 10:00:00,72.19875,3.375,0
2022-01-08 10:15:00,33.945,3.63,0
2022-01-08 10:30:00,27.83225,4.065,0
2022-01-08 10:45:00,27.83225,4.24,0
2022-01-08 11:00:00,71.925,4.225,0
2022-01-08 11:15:00,33.669,4.13,0
2022-01-08 11:30:00,27.556,4.18,0
2022-01-08 11:45:00,27.556,4.28,0
2022-01-08 12:00:00,71.776,4.4,0
2022-01-08 12:15:00,33.51775,4.63,0
2022-01-08 12:30:00,27.40425,4.69,0
2022-01-08 12:45:00,27.40425,4.79,0
2022-01-08 13:00:00,47.105,4.855,0
2022-01-08 13:15:00,8.8445,4.93,0
2022-01-08 13:30:00,2.73075,4.855,0
2022-01-08 13:45:00,2.73075,4.8,0
2022-01-08 14:00:00,71.726,4.744999999999999,0
2022-01-08 14:15:00,33.46325,4.87,0
2022-01-08 14:30:00,27.349,4.9,0
2022-01-08 14:45:00,27.349,4.9,0
2022-01-08 15:00:00,71.908,4.9,0
2022-01-08 15:15:00,33.643,4.96,0
2022-01-08 15:30:00,27.5285,4.949999999999999,0
2022-01-08 15:45:00,27.5285,5.0,0
2022-01-08 16:00:00,72.228,5.15,0
2022-01-08 16:15:00,33.96075,5.52,0
2022-01-08 16:30:00,27.846,5.83,0
2022-01-08 16:45:00,27.846,5.97,0
2022-01-08 17:00:00,72.6035,5.99,0
2022-01-08 17:15:00,34.334,6.05,0
2022-01-08 17:30:00,28.21875,6.119999999999999,0
2022-01-08 17:45:00,28.21875,5.97,0
2022-01-08 18:00:00,72.9925,5.91,0
2022-01-08 18:15:00,34.72075,5.41,0
2022-01-08 18:30:00,28.60525,5.324999999999999,0
2022-01-08 18:45:00,28.60525,5.54,0
2022-01-08 19:00:00,33.61025,5.58,0
2022-01-08 19:15:00,35.28725,5.44,0
2022-01-08 19:30:00,29.17125,5.85,0
2022-01-08 19:45:00,29.17125,7.05,0
2022-01-08 20:00:00,7.355,7.33,0
2022-01-08 20:15:00,9.032,7.47,0
2022-01-08 20:30:00,2.91575,7.505,0
2022-01-08 20:45:00,2.91575,7.59,0
2022-01-08 21:00:00,33.9285,7.645,0
2022-01-08 21:15:00,35.60575,7.69,0
2022-01-08 21:30:00,29.489,7.685,0
2022-01-08 21:45:00,29.489,7.53,0
2022-01-08 22:00:00,74.218,7.27,0
2022-01-08 22:15:00,35.93725,7.14,0
2022-01-08 22:30:00,29.82025,7.175000000000001,0
2022-01-08 22:45:00,29.82025,6.96,0
2022-01-08 23:00:00,30.1515,6.98,0
2022-01-08 23:15:00,30.1515,7.07,0
2022-01-08 23:30:00,30.1515,7.23,0
2022-01-08 23:45:00,30.1515,7.2,0
2022-01-09 00:00:00,3.03725,7.43,0
2022-01-09 00:15:00,3.03725,7.63,0
2022-01-09 00:30:00,3.03725,7.705,0
2022-01-09 00:45:00,3.03725,7.77,0
2022-01-09 01:00:00,30.897,7.66,0
2022-01-09 01:15:00,30.897,7.6,0
2022-01-09 01:30:00,30.897,7.66,0
2022-01-09 01:45:00,30.897,7.7,0
2022-01-09 02:00:00,30.60725,7.6,0
2022-01-09 02:15:00,30.60725,7.5,0
2022-01-09 02:30:00,30.60725,7.43,0
2022-01-09 02:45:00,30.60725,7.37,0
2022-01-09 03:00:00,75.0315,7.145,0
2022-01-09 03:15:00,36.73975,6.57,0
2022-01-09 03:30:00,30.621,6.13,0
2022-01-09 03:45:00,30.621,5.63,0
2022-01-09 04:00:00,75.117,5.0,0
2022-01-09 04:15:00,36.823,4.54,0
2022-01-09 04:30:00,30.70375,4.43,0
2022-01-09 04:45:00,30.70375,4.12,0
2022-01-09 05:00:00,75.1885,4.105,0
2022-01-09 05:15:00,36.89225,4.1,0
2022-01-09 05:30:00,30.77275,4.01,0
2022-01-09 05:45:00,30.77275,3.72,0
2022-01-09 06:00:00,75.24625,3.705,0
2022-01-09 06:15:00,36.94775,3.53,0
2022-01-09 06:30:00,30.828,3.585,0
2022-01-09 06:45:00,30.828,3.55,0
2022-01-09 07:00:00,75.304,3.385,0
2022-01-09 07:15:00,37.0035,3.32,0
2022-01-09 07:30:00,30.88325,4.025,0
2022-01-09 07:45:00,30.88325,4.23,0
2022-01-09 08:00:00,75.224,4.215,0
2022-01-09 08:15:00,36.921,4.2,0
2022-01-09 08:30:00,30.8005,4.405,0
2022-01-09 08:45:00,30.8005,4.6,0
2022-01-09 09:00:00,74.74325,4.645,0
2022-01-09 09:15:00,36.43825,4.81,0
2022-01-09 09:30:00,30.31725,5.09,0
2022-01-09 09:45:00,30.31725,5.3,0
2022-01-09 10:00:00,74.304,5.355,0
2022-01-09 10:15:00,35.99675,5.66,0
2022-01-09 10:30:00,29.8755,5.595000000000001,0
2022-01-09 10:45:00,29.8755,5.13,0
2022-01-09 11:00:00,73.97525,5.095000000000001,0
2022-01-09 11:15:00,35.66575,4.96,0
2022-01-09 11:30:00,29.54425,4.94,0
2022-01-09 11:45:00,29.54425,4.83,0
2022-01-09 12:00:00,73.757,5.279999999999999,0
2022-01-09 12:15:00,35.44525,5.67,0
2022-01-09 12:30:00,29.32325,5.755,0
2022-01-09 12:45:00,29.32325,5.64,0
2022-01-09 13:00:00,73.649,5.445,0
2022-01-09 13:15:00,35.335,5.64,0
2022-01-09 13:30:00,29.21275,5.845000000000001,0
2022-01-09 13:45:00,29.21275,5.99,0
2022-01-09 14:00:00,73.63775,6.335,0
2022-01-09 14:15:00,35.32175,6.39,0
2022-01-09 14:30:00,29.199,6.015,0
2022-01-09 14:45:00,29.199,5.69,0
2022-01-09 15:00:00,73.792,5.48,0
2022-01-09 15:15:00,35.47375,5.25,0
2022-01-09 15:30:00,29.35075,4.904999999999999,0
2022-01-09 15:45:00,29.35075,4.51,0
2022-01-09 16:00:00,74.0985,4.175,0
2022-01-09 16:15:00,35.778,3.9,0
2022-01-09 16:30:00,29.6545,3.86,0
2022-01-09 16:45:00,29.6545,3.76,0
2022-01-09 17:00:00,74.19775,3.715,0
2022-01-09 17:15:00,35.875,3.79,0
2022-01-09 17:30:00,29.75125,3.7,0
2022-01-09 17:45:00,29.75125,3.37,0
2022-01-09 18:00:00,74.29675,3.215,0
2022-01-09 18:15:00,35.97175,3.0,0
2022-01-09 18:30:00,29.84775,2.94,0
2022-01-09 18:45:00,29.84775,2.97,0
2022-01-09 19:00:00,74.396,2.98,0
2022-01-09 19:15:00,36.069,2.87,0
2022-01-09 19:30:00,29.9445,2.83,0
2022-01-09 19:45:00,29.9445,2.94,0
2022-01-09 20:00:00,74.52275,2.84,0
2022-01-09 20:15:00,36.1935,2.77,0
2022-01-09 20:30:00,30.06875,2.675,0
2022-01-09 20:45:00,30.06875,2.71,0
2022-01-09 21:00:00,74.76025,2.6,0
2022-01-09 21:15:00,36.42875,2.5,0
2022-01-09 21:30:00,30.3035,2.545,0
2022-01-09 21:45:00,30.3035,2.6,0
2022-01-09 22:00:00,74.67975,2.58,0
2022-01-09 22:15:00,36.346,2.39,0
2022-01-09 22:30:00,30.2205,2.265,0
2022-01-09 22:45:00,30.2205,2.29,0
2022-01-09 23:00:00,30.31725,2.36,0
2022-01-09 23:15:00,30.31725,2.4,0
2022-01-09 23:30:00,30.31725,2.34,0
2022-01-09 23:45:00,30.31725,2.2,0
2022-01-10 00:00:00,30.414,2.25,0
2022-01-10 00:15:00,30.414,2.3,0
2022-01-10 00:30:00,30.414,2.21,0
2022-01-10 00:45:00,30.414,2.04,0
2022-01-10 01:00:00,0.304,1.83,0
2022-01-10 01:15:00,0.304,1.8,0
2022-01-10 01:30:00,0.304,1.89,0
2022-01-10 01:45:00,0.304,2.11,0
2022-01-10 02:00:00,30.42775,2.0,0
2022-01-10 02:15:00,30.42775,2.01,0
2022-01-10 02:30:00,30.42775,2.085,0
2022-01-10 02:45:00,30.42775,2.08,0
2022-01-10 03:00:00,74.9135,2.095,0
2022-01-10 03:15:00,36.56875,2.0,0
2022-01-10 03:30:00,30.4415,1.89,0
2022-01-10 03:45:00,30.4415,1.81,0
2022-01-10 04:00:00,74.916,1.9,0
2022-01-10 04:15:00,31.05425,1.97,0
2022-01-10 04:30:00,30.4415,1.925,0
2022-01-10 04:45:00,30.4415,2.01,0
2022-01-10 05:00:00,74.9185,2.12,0
2022-01-10 05:15:00,36.5695,2.17,0
2022-01-10 05:30:00,30.4415,2.165,0
2022-01-10 05:45:00,30.4415,2.16,0
2022-01-10 06:00:00,75.059,2.1,0
2022-01-10 06:15:00,36.70775,2.1,0
2022-01-10 06:30:00,30.5795,2.125,0
2022-01-10 06:45:00,30.5795,2.2,0
2022-01-10 07:00:00,74.90975,2.275,0
2022-01-10 07:15:00,36.5565,2.41,0
2022-01-10 07:30:00,30.42775,2.64,0
2022-01-10 07:45:00,30.42775,2.76,0
2022-01-10 08:00:00,74.82925,2.94,0
2022-01-10 08:15:00,36.47375,3.02,0
2022-01-10 08:30:00,30.34475,3.14,0
2022-01-10 08:45:00,30.34475,3.22,0
2022-01-10 09:00:00,74.5835,3.155,0
2022-01-10 09:15:00,36.2255,3.03,0
2022-01-10 09:30:00,30.09625,2.985,0
2022-01-10 09:45:00,30.09625,3.0,0
2022-01-10 10:00:00,73.57825,3.275,0
2022-01-10 10:15:00,35.21825,3.51,0
2022-01-10 10:30:00,29.0885,3.65,0
2022-01-10 10:45:00,29.0885,3.81,0
2022-01-10 11:00:00,72.94575,4.15,0
2022-01-10 11:15:00,29.0665,4.2,0
2022-01-10 11:30:00,28.4535,4.51,0
2022-01-10 11:45:00,28.4535,4.53,0
2022-01-10 12:00:00,72.56175,4.765,0
2022-01-10 12:15:00,34.1975,4.72,0
2022-01-10 12:30:00,28.067,5.15,0
2022-01-10 12:45:00,28.067,5.23,0
2022-01-10 13:00:00,72.357,5.665,0
2022-01-10 13:15:00,33.9905,5.27,0
2022-01-10 13:30:00,27.85975,5.26,0
2022-01-10 13:45:00,27.85975,5.06,0
2022-01-10 14:00:00,72.27675,4.93,0
2022-01-10 14:15:00,33.908,5.04,0
2022-01-10 14:30:00,27.777,5.355,0
2022-01-10 14:45:00,27.777,5.41,0
2022-01-10 15:00:00,72.4725,5.365,0
2022-01-10 15:15:00,34.10175,5.38,0
2022-01-10 15:30:00,27.97025,5.195,0
2022-01-10 15:45:00,27.97025,5.04,0
2022-01-10 16:00:00,72.8755,4.744999999999999,0
2022-01-10 16:15:00,34.5025,4.7,0
2022-01-10 16:30:00,28.37075,4.495,0
2022-01-10 16:45:00,28.37075,3.76,0
2022-01-10 17:00:00,73.14025,3.385,0
2022-01-10 17:15:00,34.765,3.22,0
2022-01-10 17:30:00,28.633,2.905,0
2022-01-10 17:45:00,28.633,2.55,0
2022-01-10 18:00:00,73.405,2.515,0
2022-01-10 18:15:00,29.5085,2.36,0
2022-01-10 18:30:00,28.89525,2.045,0
2022-01-10 18:45:00,28.89525,2.2,0
2022-01-10 19:00:00,47.428,2.17,0
2022-01-10 19:15:00,9.0485,1.69,0
2022-01-10 19:30:00,2.91575,1.32,0
2022-01-10 19:45:00,2.91575,1.43,0
2022-01-10 20:00:00,47.45675,1.385,0
2022-01-10 20:15:00,3.56025,0.97,0
2022-01-10 20:30:00,2.942,0.8500000000000001,0
2022-01-10 20:45:00,2.942,0.59,0
2022-01-10 21:00:00,74.1995,0.155,0
2022-01-10 21:15:00,35.81575,0.05,0
2022-01-10 21:30:00,29.68225,-0.11,0
2022-01-10 21:45:00,29.68225,-0.45,0
2022-01-10 22:00:00,74.4505,-0.385,0
2022-01-10 22:15:00,36.0645,-0.28,0
2022-01-10 22:30:00,29.93075,-0.525,0
2022-01-10 22:45:00,29.93075,-0.72,0
2022-01-10 23:00:00,30.193,-1.075,0
2022-01-10 23:15:00,30.193,-1.21,0
2022-01-10 23:30:00,30.193,-1.455,0
2022-01-10 23:45:00,30.193,-1.78,0
2022-01-11 00:00:00,30.621,-1.93,0
2022-01-11 00:15:00,30.621,-1.89,0
2022-01-11 00:30:00,30.621,-1.79,0
2022-01-11 00:45:00,30.621,-1.44,0
2022-01-11 01:00:00,3.098,-1.395,0
2022-01-11 01:15:00,3.098,-1.32,0
2022-01-11 01:30:00,3.098,-1.71,0
2022-01-11 01:45:00,3.098,-2.0,0
2022-01-11 02:00:00,0.31325,-2.35,0
2022-01-11 02:15:00,0.31325,-2.35,0
2022-01-11 02:30:00,0.31325,-2.2350000000000003,0
2022-01-11 02:45:00,0.31325,-2.36,0
2022-01-11 03:00:00,75.99525,-2.39,0
2022-01-11 03:15:00,37.5985,-2.56,0
2022-01-11 03:30:00,31.463,-2.635,0
2022-01-11 03:45:00,31.463,-2.52,0
2022-01-11 04:00:00,47.69625,-2.625,0
2022-01-11 04:15:00,9.2975,-2.61,0
2022-01-11 04:30:00,3.1615,-2.635,0
2022-01-11 04:45:00,3.1615,-2.8,0
2022-01-11 05:00:00,76.29025,-2.88,0
2022-01-11 05:15:00,37.88925,-2.74,0
2022-01-11 05:30:00,31.753,-2.7,0
2022-01-11 05:45:00,31.753,-2.65,0
2022-01-11 06:00:00,76.36175,-2.655,0
2022-01-11 06:15:00,37.9585,-2.83,0
2022-01-11 06:30:00,31.822,-3.01,0
2022-01-11 06:45:00,31.822,-3.02,0
2022-01-11 07:00:00,76.43325,-3.16,0
2022-01-11 07:15:00,38.028,-3.32,0
2022-01-11 07:30:00,31.891,-3.26,0
2022-01-11 07:45:00,31.891,-3.13,0
2022-01-11 08:00:00,76.11825,-2.715,0
2022-01-11 08:15:00,37.71075,-2.53,0
2022-01-11 08:30:00,31.5735,-2.76,0
2022-01-11 08:45:00,31.5735,-2.6,0
2022-01-11 09:00:00,73.3045,-2.705,0
2022-01-11 09:15:00,34.895,-2.62,0
2022-01-11 09:30:00,28.75725,-2.28,0
2022-01-11 09:45:00,28.75725,-1.99,0
2022-01-11 10:00:00,70.7115,-1.92,0
2022-01-11 10:15:00,32.29975,-1.24,0
2022-01-11 10:30:00,26.16175,-1.09,0
2022-01-11 10:45:00,26.16175,-0.9,0
2022-01-11 11:00:00,68.35325,-0.62,0
2022-01-11 11:15:00,29.93925,-0.22,0
2022-01-11 11:30:00,23.801,-0.165,0
2022-01-11 11:45:00,23.801,0.05,0
2022-01-11 12:00:00,66.46425,0.265,0
2022-01-11 12:15:00,28.04825,0.33,0
2022-01-11 12:30:00,21.9095,0.5650000000000001,0
2022-01-11 12:45:00,21.9095,0.81,0
2022-01-11 13:00:00,65.597,0.8600000000000001,0
2022-01-11 13:15:00,27.17875,1.07,0
2022-01-11 13:30:00,21.03975,1.81,0
2022-01-11 13:45:00,21.03975,2.47,0
2022-01-11 14:00:00,64.8265,3.04,0
2022-01-11 14:15:00,26.406,3.41,0
2022-01-11 14:30:00,20.26675,3.28,0
2022-01-11 14:45:00,20.26675,3.61,0
2022-01-11 15:00:00,65.47775,4.035,0
2022-01-11 15:15:00,27.05525,4.29,0
2022-01-11 15:30:00,20.9155,4.13,0
2022-01-11 15:45:00,20.9155,3.85,0
2022-01-11 16:00:00,67.30275,4.04,0
2022-01-11 16:15:00,23.352,4.07,0
2022-01-11 16:30:00,22.738,4.0,0
2022-01-11 16:45:00,22.738,3.99,0
2022-01-11 17:00:00,68.4235,3.885,0
2022-01-11 17:15:00,24.47525,3.39,0
2022-01-11 17:30:00,23.85625,2.685,0
2022-01-11 17:45:00,23.85625,2.25,0
2022-01-11 18:00:00,69.54425,2.145,0
2022-01-11 18:15:00,31.11525,1.8,0
2022-01-11 18:30:00,24.9745,1.545,0
2022-01-11 18:45:00,24.9745,0.74,0
2022-01-11 19:00:00,70.66475,0.375,0
2022-01-11 19:15:00,32.23375,0.13,0
2022-01-11 19:30:00,26.09275,0.045,0
2022-01-11 19:45:00,26.09275,-0.04,0
2022-01-11 20:00:00,71.7855,-0.245,0
2022-01-11 20:15:00,33.3525,-0.4,0
2022-01-11 20:30:00,27.211,-0.39,0
2022-01-11 20:45:00,27.211,-0.46,0
2022-01-11 21:00:00,72.90625,-0.605,0
2022-01-11 21:15:00,34.471,-0.69,0
2022-01-11 21:30:00,28.32925,-0.945,0
2022-01-11 21:45:00,28.32925,-1.09,0
2022-01-11 22:00:00,47.52425,-1.24,0
2022-01-11 22:15:00,9.08675,-1.28,0
2022-01-11 22:30:00,2.94475,-1.14,0
2022-01-11 22:45:00,2.94475,-1.14,0
2022-01-11 23:00:00,30.552,-1.055,0
2022-01-11 23:15:00,30.552,-0.83,0
2022-01-11 23:30:00,30.552,-0.73,0
2022-01-11 23:45:00,30.552,-1.3,0
2022-01-12 00:00:00,31.94625,-1.52,0
2022-01-12 00:15:00,31.94625,-1.04,0
2022-01-12 00:30:00,31.94625,-1.23,0
2022-01-12 00:45:00,31.94625,-1.59,0
2022-01-12 01:00:00,33.54775,-1.415,0
2022-01-12 01:15:00,33.54775,-1.36,0
2022-01-12 01:30:00,33.54775,-1.725,0
2022-01-12 01:45:00,33.54775,-1.8,0
2022-01-12 02:00:00,35.14925,-1.525,0
2022-01-12 02:15:00,35.14925,-1.36,0
2022-01-12 02:30:00,35.14925,-1.825,0
2022-01-12 02:45:00,35.14925,-2.51,0
2022-01-12 03:00:00,80.63825,-2.295,0
2022-01-12 03:15:00,42.19025,-2.43,0
2022-01-12 03:30:00,36.0465,-2.515,0
2022-01-12 03:45:00,36.0465,-2.62,0
2022-01-12 04:00:00,81.552,-2.545,0
2022-01-12 04:15:00,43.10175,-2.57,0
2022-01-12 04:30:00,36.95775,-2.46,0
2022-01-12 04:45:00,36.95775,-2.23,0
2022-01-12 05:00:00,82.452,-2.46,0
2022-01-12 05:15:00,43.99975,-2.71,0
2022-01-12 05:30:00,37.85525,-2.805,0
2022-01-12 05:45:00,37.85525,-2.43,0
2022-01-12 06:00:00,83.117,-1.945,0
2022-01-12 06:15:00,44.6625,-1.56,0
2022-01-12 06:30:00,38.51775,-1.47,0
2022-01-12 06:45:00,38.51775,-1.72,0
2022-01-12 07:00:00,83.796,-1.5750000000000002,0
2022-01-12 07:15:00,39.80875,-1.72,0
2022-01-12 07:30:00,39.19425,-1.875,0
2022-01-12 07:45:00,39.19425,-1.66,0
2022-01-12 08:00:00,83.95025,-1.34,0
2022-01-12 08:15:00,45.49175,-1.3,0
2022-01-12 08:30:00,39.34625,-0.6699999999999999,0
2022-01-12 08:45:00,39.34625,0.11,0
2022-01-12 09:00:00,83.497,0.045,0
2022-01-12 09:15:00,45.03625,-0.01,0
2022-01-12 09:30:00,38.8905,-0.0349999999999999,0
2022-01-12 09:45:00,38.8905,0.13,0
2022-01-12 10:00:00,83.0025,0.585,0
2022-01-12 10:15:00,44.53975,0.53,0
2022-01-12 10:30:00,38.3935,0.96,0
2022-01-12 10:45:00,38.3935,0.97,0
2022-01-12 11:00:00,82.56325,1.4,0
2022-01-12 11:15:00,44.09825,1.12,0
2022-01-12 11:30:00,37.95175,1.21,0
2022-01-12 11:45:00,37.95175,1.75,0
2022-01-12 12:00:00,82.2895,2.03,0
2022-01-12 12:15:00,43.8225,2.36,0
2022-01-12 12:30:00,37.67575,2.635,0
2022-01-12 12:45:00,37.67575,2.62,0
2022-01-12 13:00:00,82.30575,2.45,0
2022-01-12 13:15:00,43.83675,2.51,0
2022-01-12 13:30:00,37.6895,2.415,0
2022-01-12 13:45:00,37.6895,2.38,0
2022-01-12 14:00:00,44.99675,2.37,0
2022-01-12 14:15:00,0.99275,2.42,0
2022-01-12 14:30:00,0.378,2.77,0
2022-01-12 14:45:00,0.378,2.8,0
2022-01-12 15:00:00,82.83525,2.75,0
2022-01-12 15:15:00,44.36175,2.89,0
2022-01-12 15:30:00,38.214,3.035,0
2022-01-12 15:45:00,38.214,2.73,0
2022-01-12 16:00:00,83.528,2.395,0
2022-01-12 16:15:00,45.0525,2.12,0
2022-01-12 16:30:00,38.90425,1.765,0
2022-01-12 16:45:00,38.90425,1.33,0
2022-01-12 17:00:00,83.917,0.41,0
2022-01-12 17:15:00,45.4395,0.01,0
2022-01-12 17:30:00,39.291,-0.1699999999999999,0
2022-01-12 17:45:00,39.291,-0.21,0
2022-01-12 18:00:00,84.29225,-0.6950000000000001,0
2022-01-12 18:15:00,45.8125,-0.88,0
2022-01-12 18:30:00,39.66375,-0.985,0
2022-01-12 18:45:00,39.66375,-0.78,0
2022-01-12 19:00:00,84.68125,-0.845,0
2022-01-12 19:15:00,46.1995,-0.73,0
2022-01-12 19:30:00,40.05025,-0.7350000000000001,0
2022-01-12 19:45:00,40.05025,-1.11,0
2022-01-12 20:00:00,85.05625,-1.485,0
2022-01-12 20:15:00,46.5725,-1.46,0
2022-01-12 20:30:00,40.423,-1.53,0
2022-01-12 20:45:00,40.423,-1.8,0
2022-01-12 21:00:00,85.44525,-1.83,0
2022-01-12 21:15:00,46.95925,-1.92,0
2022-01-12 21:30:00,40.8095,-2.135,0
2022-01-12 21:45:00,40.8095,-2.11,0
2022-01-12 22:00:00,85.8205,-2.21,0
2022-01-12 22:15:00,47.3325,-2.32,0
2022-01-12 22:30:00,41.18225,-2.315,0
2022-01-12 22:45:00,41.18225,-2.36,0
2022-01-12 23:00:00,41.56875,-2.56,0
2022-01-12 23:15:00,41.56875,-2.57,0
2022-01-12 23:30:00,41.56875,-2.325,0
2022-01-12 23:45:00,41.56875,-2.4,0
2022-01-13 00:00:00,41.141,-2.47,0
2022-01-13 00:15:00,41.141,-2.59,0
2022-01-13 00:30:00,41.141,-2.66,0
2022-01-13 00:45:00,41.141,-2.69,0
2022-01-13 01:00:00,40.57475,-2.57,0
2022-01-13 01:15:00,40.57475,-2.69,0
2022-01-13 01:30:00,40.57475,-2.9400000000000004,0
2022-01-13 01:45:00,40.57475,-2.98,0
