HEATLOAD
Time,Space heating (kW),Domestic hot water (kW),Plug loads (kW),Heat Demand [kW],DNI,diffuse_radiation,global_radiation,T_amb,Electricity Demand [W],wind_speed
2022-04-20 06:15:00,44.9925,43.7175,22.665,88.71000000000001,0,39.1,39.1,6.7,55772,0.7
2022-04-20 06:30:00,43.035,44.315,25.13,87.35,0,39.1,39.1,6.7,55758,0.7
2022-04-20 06:45:00,41.0775,44.912499999999994,27.595,85.99,0,39.1,39.1,6.7,55744,0.7
2022-04-20 07:00:00,39.12,45.51,30.06,84.63,0,102.0,102.0,7.5,71413,0.9
2022-04-20 07:15:00,36.8075,44.6975,31.07,81.505,0,102.0,102.0,7.5,71430,0.9
2022-04-20 07:30:00,34.495,43.885,32.08,78.38,0,102.0,102.0,7.5,71420,0.9
2022-04-20 07:45:00,32.1825,43.0725,33.09,75.255,0,102.0,102.0,7.5,71432,0.9
2022-04-20 08:00:00,29.87,42.26,34.1,72.13,2.6,157.0,158.0,8.3,74983,1.4
2022-04-20 08:15:00,27.512500000000003,40.379999999999995,33.9775,67.8925,2.6,157.0,159.0,8.3,75146,1.4
2022-04-20 08:30:00,25.155,38.5,33.855000000000004,63.655,2.6,157.0,159.0,8.3,75199,1.4
2022-04-20 08:45:00,22.7975,36.620000000000005,33.7325,59.417500000000004,2.6,157.0,159.0,8.3,75252,1.4
2022-04-20 09:00:00,20.44,34.74,33.61,55.18000000000001,7.8,208.0,212.0,9.1,73652,1.4
2022-04-20 09:15:00,18.3575,32.67,32.3475,51.0275,7.8,208.0,213.0,9.1,73479,1.4
2022-04-20 09:30:00,16.275,30.6,31.085,46.875,7.8,208.0,213.0,9.1,74139,1.4
2022-04-20 09:45:00,14.192499999999999,28.53,29.822499999999998,42.7225,7.8,208.0,213.0,9.1,74919,1.4
2022-04-20 10:00:00,12.11,26.46,28.56,38.57,9.6,244.0,250.0,9.8,74233,1.7
2022-04-20 10:15:00,12.1375,26.22,29.085,38.3575,9.6,244.0,251.0,9.8,74688,1.7
2022-04-20 10:30:00,12.165,25.98,29.61,38.144999999999996,9.6,244.0,251.0,9.8,77353,1.7
2022-04-20 10:45:00,12.1925,25.740000000000002,30.134999999999998,37.932500000000005,9.6,244.0,251.0,9.8,79704,1.7
2022-04-20 11:00:00,12.22,25.5,30.66,37.72,14.9,276.0,288.0,10.5,80949,3.1
2022-04-20 11:15:00,12.155000000000001,25.427500000000002,31.5825,37.5825,14.9,277.0,288.0,10.5,80547,3.1
2022-04-20 11:30:00,12.09,25.355,32.505,37.445,14.9,277.0,288.0,10.5,82975,3.1
2022-04-20 11:45:00,12.025,25.2825,33.4275,37.3075,14.9,277.0,288.0,10.5,84490,3.1
2022-04-20 12:00:00,11.96,25.21,34.35,37.17,17.4,294.0,308.0,11.0,91469,4.1
2022-04-20 12:15:00,11.82,24.6325,33.9825,36.4525,17.4,295.0,308.0,11.1,91107,4.1
2022-04-20 12:30:00,11.68,24.055,33.615,35.735,17.4,295.0,308.0,11.1,91545,4.1
2022-04-20 12:45:00,11.540000000000001,23.4775,33.2475,35.0175,17.4,295.0,308.0,11.1,91097,4.1
2022-04-20 13:00:00,11.4,22.9,32.88,34.3,12.7,278.0,288.0,11.4,89613,3.6
2022-04-20 13:15:00,11.3275,22.564999999999998,31.8425,33.8925,12.7,278.0,288.0,11.4,89909,3.6
2022-04-20 13:30:00,11.254999999999999,22.229999999999997,30.805,33.485,12.7,278.0,288.0,11.4,89398,3.6
2022-04-20 13:45:00,11.1825,21.895,29.767500000000002,33.0775,12.7,278.0,288.0,11.4,88835,3.6
2022-04-20 14:00:00,11.11,21.56,28.73,32.67,10.7,246.0,254.0,11.6,81155,3.9
2022-04-20 14:15:00,11.4125,21.6925,28.5025,33.105,10.7,246.0,254.0,11.6,81622,3.9
2022-04-20 14:30:00,11.715,21.825,28.275,33.54,10.7,246.0,254.0,11.6,81007,3.9
2022-04-20 14:45:00,12.0175,21.9575,28.0475,33.975,10.7,246.0,254.0,11.6,80484,3.9
2022-04-20 15:00:00,12.32,22.09,27.82,34.41,6.4,198.0,201.0,11.6,75183,4.3
2022-04-20 15:15:00,12.17,21.935,26.8325,34.105,6.4,197.0,201.0,11.6,75693,4.3
2022-04-20 15:30:00,12.02,21.78,25.845,33.8,6.4,197.0,201.0,11.6,72531,4.3
2022-04-20 15:45:00,11.870000000000001,21.625,24.8575,33.495000000000005,6.4,197.0,201.0,11.6,64637,4.3
2022-04-20 16:00:00,11.72,21.47,23.87,33.19,2.3,153.0,154.0,11.4,61697,2.3
2022-04-20 16:15:00,12.217500000000001,23.537499999999998,24.59,35.754999999999995,2.3,152.0,154.0,11.4,61845,2.3
2022-04-20 16:30:00,12.715,25.604999999999997,25.310000000000002,38.31999999999999,2.3,152.0,154.0,11.4,61951,2.3
2022-04-20 16:45:00,13.2125,27.6725,26.03,40.885,2.3,152.0,154.0,11.4,62010,2.3
2022-04-20 17:00:00,13.71,29.74,26.75,43.45,0,85.3,85.3,11.0,66193,1.5
2022-04-20 17:15:00,14.06,30.755,28.535,44.815,0,84.9,84.9,11.0,66239,1.5
2022-04-20 17:30:00,14.41,31.769999999999996,30.32,46.17999999999999,0,84.9,84.9,11.0,66393,1.5
2022-04-20 17:45:00,14.76,32.785,32.105000000000004,47.544999999999995,0,84.9,84.9,11.0,66575,1.5
2022-04-20 18:00:00,15.11,33.8,33.89,48.91,0,33.6,33.6,10.4,78559,2.3
2022-04-20 18:15:00,15.149999999999999,35.474999999999994,34.3775,50.62499999999999,0,33.3,33.3,10.4,78703,2.3
2022-04-20 18:30:00,15.19,37.15,34.865,52.339999999999996,0,33.3,33.3,10.4,78958,2.3
2022-04-20 18:45:00,15.23,38.825,35.352500000000006,54.05500000000001,0,33.3,33.3,10.4,79255,2.3
2022-04-20 19:00:00,15.27,40.5,35.84,55.769999999999996,0,0.7,0.7,9.8,91073,2.1
2022-04-20 19:15:00,15.66,41.795,36.63,57.455,0,0.5,0.5,9.8,91684,2.1
2022-04-20 19:30:00,16.049999999999997,43.09,37.42,59.14,0,0.5,0.5,9.8,92095,2.1
2022-04-20 19:45:00,16.439999999999998,44.385,38.21,60.824999999999996,0,0.5,0.5,9.8,92473,2.1
2022-04-20 20:00:00,16.83,45.68,39.0,62.51,0,0.003,0.003,9.0,91135,3.1
2022-04-20 20:15:00,17.935,45.39,38.41,63.325,0,0.0,0.0,9.0,91533,3.1
2022-04-20 20:30:00,19.04,45.1,37.82,64.14,0,0.0,0.0,9.0,91829,3.1
2022-04-20 20:45:00,20.145,44.81,37.230000000000004,64.955,0,0.0,0.0,9.0,91973,3.1
2022-04-20 21:00:00,21.25,44.52,36.64,65.77000000000001,0,0.0,0.0,8.1,84048,3.6
2022-04-20 21:15:00,20.785,39.1925,34.91,59.977500000000006,0,0.0,0.0,8.1,81653,3.6
2022-04-20 21:30:00,20.32,33.865,33.18,54.185,0,0.0,0.0,8.1,82338,3.6
2022-04-20 21:45:00,19.855,28.5375,31.45,48.3925,0,0.0,0.0,8.1,83222,3.6
2022-04-20 22:00:00,19.39,23.21,29.72,42.6,0,0.0,0.0,7.6,75235,4.6
2022-04-20 22:15:00,19.9525,21.1625,28.13,41.115,0,0.0,0.0,7.6,75457,4.6
2022-04-20 22:30:00,20.515,19.115000000000002,26.54,39.63,0,0.0,0.0,7.6,77545,4.6
2022-04-20 22:45:00,21.0775,17.0675,24.95,38.144999999999996,0,0.0,0.0,7.6,79648,4.6
2022-04-20 23:00:00,21.64,15.02,23.36,36.66,0,0.0,0.0,6.8,66597,5.0
2022-04-20 23:15:00,22.1025,14.045,20.6775,36.1475,0,0.0,0.0,6.8,69071,5.0
2022-04-20 23:30:00,22.564999999999998,13.07,17.995,35.635,0,0.0,0.0,6.8,69816,5.0
2022-04-20 23:45:00,23.0275,12.094999999999999,15.3125,35.1225,0,0.0,0.0,6.8,69270,5.0
2022-04-21 00:00:00,23.49,11.12,12.63,34.61,0,0.0,0.0,6.3,54213,5.7
2022-04-21 00:15:00,24.2125,9.93,12.405000000000001,34.1425,0,0.0,0.0,6.3,53749,5.7
2022-04-21 00:30:00,24.935,8.74,12.18,33.675,0,0.0,0.0,6.3,53415,5.7
2022-04-21 00:45:00,25.6575,7.55,11.955,33.207499999999996,0,0.0,0.0,6.3,53204,5.7
2022-04-21 01:00:00,26.38,6.36,11.73,32.74,0,0.0,0.0,5.6,38621,4.6
2022-04-21 01:15:00,26.7,5.6425,11.342500000000001,32.3425,0,0.0,0.0,5.6,36257,4.6
2022-04-21 01:30:00,27.02,4.925000000000001,10.955,31.945,0,0.0,0.0,5.6,36375,4.6
2022-04-21 01:45:00,27.34,4.2075000000000005,10.567499999999999,31.5475,0,0.0,0.0,5.6,36468,4.6
2022-04-21 02:00:00,27.66,3.49,10.18,31.15,0,0.0,0.0,5.3,34431,5.3
2022-04-21 02:15:00,29.0725,3.0225,10.165,32.095,0,0.0,0.0,5.3,34503,5.3
2022-04-21 02:30:00,30.485,2.555,10.149999999999999,33.04,0,0.0,0.0,5.3,34567,5.3
2022-04-21 02:45:00,31.8975,2.0875000000000004,10.135,33.985,0,0.0,0.0,5.3,34624,5.3
2022-04-21 03:00:00,33.31,1.62,10.12,34.93,0,0.0,0.0,4.9,34131,4.1
2022-04-21 03:15:00,32.59,2.0100000000000002,10.07,34.6,0,0.0,0.0,4.9,34173,4.1
2022-04-21 03:30:00,31.87,2.4000000000000004,10.02,34.27,0,0.0,0.0,4.9,34205,4.1
2022-04-21 03:45:00,31.15,2.79,9.969999999999999,33.94,0,0.0,0.0,4.9,34238,4.1
2022-04-21 04:00:00,30.43,3.18,9.92,33.61,0,0.0,0.0,4.6,34631,4.3
2022-04-21 04:15:00,31.7025,3.1550000000000002,10.065,34.8575,0,0.0,0.0,4.6,34654,4.3
2022-04-21 04:30:00,32.975,3.13,10.21,36.105000000000004,0,0.0,0.0,4.6,34672,4.3
2022-04-21 04:45:00,34.2475,3.105,10.355,37.3525,0,0.0,0.0,4.6,34689,4.3
2022-04-21 05:00:00,35.52,3.08,10.5,38.6,0,1.5,1.5,4.6,38309,5.0
2022-04-21 05:15:00,37.160000000000004,3.3275,11.015,40.487500000000004,0,1.5,1.5,4.6,38328,5.0
2022-04-21 05:30:00,38.8,3.575,11.530000000000001,42.375,0,1.5,1.5,4.6,38346,5.0
2022-04-21 05:45:00,40.44,3.8225000000000002,12.045,44.262499999999996,0,1.5,1.5,4.6,38341,5.0
2022-04-21 06:00:00,42.08,4.07,12.56,46.15,0,52.8,52.8,5.3,55400,5.0
2022-04-21 06:15:00,39.1175,5.34,14.290000000000001,44.457499999999996,0,53.1,53.1,5.3,55427,5.0
2022-04-21 06:30:00,36.155,6.61,16.02,42.765,0,53.1,53.1,5.3,55441,5.0
2022-04-21 06:45:00,33.192499999999995,7.880000000000001,17.75,41.0725,0,53.1,53.1,5.3,55433,5.0
2022-04-21 07:00:00,30.23,9.15,19.48,39.38,14.6,129.0,134.0,6.3,71054,4.8
2022-04-21 07:15:00,27.07,13.0875,21.94,40.1575,14.6,130.0,135.0,6.3,71079,4.8
2022-04-21 07:30:00,23.91,17.025,24.4,40.935,14.6,130.0,135.0,6.3,71088,4.8
2022-04-21 07:45:00,20.75,20.9625,26.86,41.7125,14.6,130.0,135.0,6.3,71088,4.8
2022-04-21 08:00:00,17.59,24.9,29.32,42.489999999999995,28.3,211.0,224.0,7.5,74475,3.1
2022-04-21 08:15:00,15.86,29.88,29.94,45.739999999999995,28.3,211.0,225.0,7.5,74473,3.1
2022-04-21 08:30:00,14.129999999999999,34.86,30.560000000000002,48.989999999999995,28.3,211.0,225.0,7.5,74429,3.1
2022-04-21 08:45:00,12.4,39.84,31.18,52.24,28.3,211.0,225.0,7.5,74398,3.1
2022-04-21 09:00:00,10.67,44.82,31.8,55.49,70.1,272.0,315.0,8.6,74029,3.9
2022-04-21 09:15:00,10.48,45.5625,32.45,56.042500000000004,70.1,273.0,316.0,8.6,74166,3.9
2022-04-21 09:30:00,10.29,46.305,33.1,56.595,70.1,273.0,316.0,8.6,74261,3.9
2022-04-21 09:45:00,10.1,47.0475,33.75,57.1475,70.1,273.0,316.0,8.6,74322,3.9
2022-04-21 10:00:00,9.91,47.79,34.4,57.7,73.7,341.0,394.0,9.8,73217,4.8
2022-04-21 10:15:00,10.165,49.879999999999995,36.1975,60.044999999999995,73.7,341.0,394.0,9.8,73482,4.8
2022-04-21 10:30:00,10.42,51.97,37.995000000000005,62.39,73.7,341.0,394.0,9.8,73787,4.8
2022-04-21 10:45:00,10.675,54.06,39.792500000000004,64.735,73.7,341.0,394.0,9.8,74373,4.8
2022-04-21 11:00:00,10.93,56.15,41.59,67.08,80.4,365.0,428.0,10.7,73301,3.1
2022-04-21 11:15:00,10.82,54.582499999999996,42.1725,65.4025,80.4,366.0,428.0,10.7,72492,3.1
2022-04-21 11:30:00,10.71,53.015,42.755,63.725,80.4,366.0,428.0,10.7,73188,3.1
2022-04-21 11:45:00,10.6,51.447500000000005,43.337500000000006,62.04750000000001,80.4,366.0,428.0,10.7,74028,3.1
2022-04-21 12:00:00,10.49,49.88,43.92,60.370000000000005,78.2,362.0,424.0,11.4,82381,2.5
2022-04-21 12:15:00,10.1775,46.4375,42.575,56.615,78.2,362.0,424.0,11.4,83047,2.5
2022-04-21 12:30:00,9.865,42.995000000000005,41.230000000000004,52.86000000000001,78.2,362.0,424.0,11.4,85811,2.5
2022-04-21 12:45:00,9.5525,39.5525,39.885,49.105000000000004,78.2,362.0,424.0,11.4,88228,2.5
2022-04-21 13:00:00,9.24,36.11,38.54,45.35,35.1,347.0,374.0,11.8,87187,1.7
2022-04-21 13:15:00,9.02,34.5925,37.125,43.6125,35.1,347.0,374.0,11.8,86787,1.7
2022-04-21 13:30:00,8.8,33.075,35.71,41.875,35.1,347.0,374.0,11.8,89022,1.7
2022-04-21 13:45:00,8.58,31.557499999999997,34.295,40.137499999999996,35.1,347.0,374.0,11.8,89816,1.7
2022-04-21 14:00:00,8.36,30.04,32.88,38.4,72.4,321.0,371.0,12.0,81915,2.7
2022-04-21 14:15:00,8.745,29.752499999999998,33.2025,38.497499999999995,72.4,321.0,371.0,12.0,81796,2.7
2022-04-21 14:30:00,9.129999999999999,29.465,33.525000000000006,38.595,72.4,321.0,371.0,12.0,81819,2.7
2022-04-21 14:45:00,9.515,29.177500000000002,33.847500000000004,38.6925,72.4,321.0,371.0,12.0,81303,2.7
2022-04-21 15:00:00,9.9,28.89,34.17,38.79,80.2,267.0,314.0,12.1,75829,3.1
2022-04-21 15:15:00,10.1575,29.1075,34.472500000000004,39.265,80.2,266.0,314.0,12.1,76189,3.1
2022-04-21 15:30:00,10.415,29.325000000000003,34.775000000000006,39.74,80.2,266.0,314.0,12.1,75639,3.1
2022-04-21 15:45:00,10.6725,29.5425,35.0775,40.215,80.2,266.0,314.0,12.1,75080,3.1
2022-04-21 16:00:00,10.93,29.76,35.38,40.69,24.5,197.0,208.0,11.7,72248,3.9
2022-04-21 16:15:00,11.035,30.1325,35.667500000000004,41.167500000000004,24.5,196.0,207.0,11.7,72741,3.9
2022-04-21 16:30:00,11.14,30.505000000000003,35.955,41.645,24.5,196.0,207.0,11.7,72125,3.9
2022-04-21 16:45:00,11.245,30.8775,36.2425,42.1225,24.5,196.0,207.0,11.7,71631,3.9
2022-04-21 17:00:00,11.35,31.25,36.53,42.6,4.5,109.0,111.0,11.1,76086,4.6
2022-04-21 17:15:00,11.6075,31.9125,37.885000000000005,43.52,4.5,109.0,110.0,11.1,76603,4.6
2022-04-21 17:30:00,11.865,32.575,39.24,44.440000000000005,4.5,109.0,110.0,11.1,75226,4.6
2022-04-21 17:45:00,12.1225,33.2375,40.595,45.36,4.5,109.0,110.0,11.1,65532,4.6
2022-04-21 18:00:00,12.38,33.9,41.95,46.28,0,39.4,39.4,10.2,77432,4.8
2022-04-21 18:15:00,12.715,34.655,42.395,47.370000000000005,0,39.0,39.0,10.2,77567,4.8
2022-04-21 18:30:00,13.05,35.41,42.84,48.459999999999994,0,39.0,39.0,10.2,77668,4.8
2022-04-21 18:45:00,13.385000000000002,36.165,43.285,49.55,0,39.0,39.0,10.2,77764,4.8
2022-04-21 19:00:00,13.72,36.92,43.73,50.64,0,0.8,0.8,9.2,88943,5.0
2022-04-21 19:15:00,13.6325,36.2075,42.647499999999994,49.84,0,0.6,0.6,9.2,88993,5.0
2022-04-21 19:30:00,13.545,35.495000000000005,41.565,49.040000000000006,0,0.6,0.6,9.2,89017,5.0
2022-04-21 19:45:00,13.4575,34.7825,40.4825,48.239999999999995,0,0.6,0.6,9.2,89031,5.0
2022-04-21 20:00:00,13.37,34.07,39.4,47.44,0,0.003,0.003,9.0,87374,4.1
2022-04-21 20:15:00,13.37,32.775,38.0925,46.144999999999996,0,0.0,0.0,9.0,87399,4.1
2022-04-21 20:30:00,13.37,31.48,36.785,44.85,0,0.0,0.0,9.0,87471,4.1
2022-04-21 20:45:00,13.37,30.185000000000002,35.4775,43.555,0,0.0,0.0,9.0,87552,4.1
2022-04-21 21:00:00,13.37,28.89,34.17,42.26,0,0.0,0.0,8.6,82523,3.9
2022-04-21 21:15:00,11.774999999999999,27.6475,32.612500000000004,39.4225,0,0.0,0.0,8.6,82612,3.9
2022-04-21 21:30:00,10.18,26.405,31.055,36.585,0,0.0,0.0,8.6,82689,3.9
2022-04-21 21:45:00,8.585,25.1625,29.497500000000002,33.7475,0,0.0,0.0,8.6,82763,3.9
2022-04-21 22:00:00,6.99,23.92,27.94,30.910000000000004,0,0.0,0.0,8.2,74399,3.5
2022-04-21 22:15:00,7.68,21.6275,25.5025,29.3075,0,0.0,0.0,8.2,74586,3.5
2022-04-21 22:30:00,8.370000000000001,19.335,23.065,27.705000000000002,0,0.0,0.0,8.2,74679,3.5
2022-04-21 22:45:00,9.06,17.0425,20.6275,26.1025,0,0.0,0.0,8.2,74760,3.5
2022-04-21 23:00:00,9.75,14.75,18.19,24.5,0,0.0,0.0,7.9,60132,3.5
2022-04-21 23:15:00,11.1375,13.879999999999999,17.275000000000002,25.0175,0,0.0,0.0,7.9,60150,3.5
2022-04-21 23:30:00,12.525,13.01,16.36,25.535,0,0.0,0.0,7.9,60298,3.5
2022-04-21 23:45:00,13.912500000000001,12.14,15.445,26.052500000000002,0,0.0,0.0,7.9,60494,3.5
2022-04-22 00:00:00,15.3,11.27,14.53,26.57,0,0.0,0.0,7.7,46482,2.7
2022-04-22 00:15:00,16.285,9.9675,13.8875,26.252499999999998,0,0.0,0.0,7.7,46495,2.7
2022-04-22 00:30:00,17.27,8.665,13.245000000000001,25.935,0,0.0,0.0,7.7,46685,2.7
2022-04-22 00:45:00,18.255,7.3625,12.602500000000001,25.6175,0,0.0,0.0,7.7,46909,2.7
2022-04-22 01:00:00,19.24,6.06,11.96,25.299999999999997,0,0.0,0.0,7.6,39856,2.1
2022-04-22 01:15:00,20.685,5.4575,11.7225,26.1425,0,0.0,0.0,7.6,39867,2.1
2022-04-22 01:30:00,22.13,4.8549999999999995,11.485,26.985,0,0.0,0.0,7.6,40075,2.1
2022-04-22 01:45:00,23.575,4.2524999999999995,11.2475,27.8275,0,0.0,0.0,7.6,40306,2.1
2022-04-22 02:00:00,25.02,3.65,11.01,28.669999999999998,0,0.0,0.0,7.7,38555,3.1
2022-04-22 02:15:00,26.0775,3.1325,10.9275,29.21,0,0.0,0.0,7.7,38610,3.1
2022-04-22 02:30:00,27.134999999999998,2.615,10.844999999999999,29.75,0,0.0,0.0,7.7,38829,3.1
2022-04-22 02:45:00,28.1925,2.0975,10.7625,30.29,0,0.0,0.0,7.7,39092,3.1
2022-04-22 03:00:00,29.25,1.58,10.68,30.83,0,0.0,0.0,7.3,35038,3.9
2022-04-22 03:15:00,29.545,2.0975,10.4325,31.642500000000002,0,0.0,0.0,7.3,33797,3.9
2022-04-22 03:30:00,29.84,2.615,10.184999999999999,32.455,0,0.0,0.0,7.3,34514,3.9
2022-04-22 03:45:00,30.134999999999998,3.1325,9.9375,33.2675,0,0.0,0.0,7.3,35546,3.9
2022-04-22 04:00:00,30.43,3.65,9.69,34.08,0,0.0,0.0,7.7,36571,3.6
2022-04-22 04:15:00,32.74,3.7125,9.8625,36.4525,0,0.0,0.0,7.8,36798,3.6
2022-04-22 04:30:00,35.05,3.775,10.035,38.824999999999996,0,0.0,0.0,7.8,38955,3.6
2022-04-22 04:45:00,37.36,3.8375,10.2075,41.1975,0,0.0,0.0,7.8,41068,3.6
2022-04-22 05:00:00,39.67,3.9,10.38,43.57,0,1.3,1.3,7.8,45013,3.3
2022-04-22 05:15:00,40.5775,4.1575,10.33,44.735,0,1.3,1.3,7.8,44497,3.3
2022-04-22 05:30:00,41.485,4.415,10.280000000000001,45.9,0,1.3,1.3,7.8,46660,3.3
2022-04-22 05:45:00,42.3925,4.672499999999999,10.23,47.065,0,1.3,1.3,7.8,49205,3.3
2022-04-22 06:00:00,43.3,4.93,10.18,48.23,0,32.4,32.4,8.3,66145,2.9
2022-04-22 06:15:00,39.6175,6.1475,10.36,45.765,0,32.5,32.5,8.3,65113,2.9
2022-04-22 06:30:00,35.935,7.365,10.54,43.300000000000004,0,32.5,32.5,8.3,66800,2.9
2022-04-22 06:45:00,32.2525,8.5825,10.72,40.834999999999994,0,32.5,32.5,8.3,66510,2.9
2022-04-22 07:00:00,28.57,9.8,10.9,38.370000000000005,0,61.5,61.5,8.8,82101,3.6
2022-04-22 07:15:00,26.0775,13.665000000000001,11.8475,39.7425,0,61.7,61.7,8.8,82337,3.6
2022-04-22 07:30:00,23.585,17.53,12.795,41.115,0,61.7,61.7,8.8,81892,3.6
2022-04-22 07:45:00,21.0925,21.395000000000003,13.7425,42.487500000000004,0,61.7,61.7,8.8,81324,3.6
2022-04-22 08:00:00,18.6,25.26,14.69,43.86,0,111.0,111.0,9.3,84904,2.5
2022-04-22 08:15:00,16.955000000000002,30.677500000000002,17.015,47.63250000000001,0,112.0,112.0,9.3,85331,2.5
2022-04-22 08:30:00,15.31,36.095,19.34,51.405,0,112.0,112.0,9.3,84737,2.5
2022-04-22 08:45:00,13.665,41.5125,21.665,55.1775,0,112.0,112.0,9.3,84201,2.5
2022-04-22 09:00:00,12.02,46.93,23.99,58.95,0,156.0,156.0,10.1,84049,2.3
2022-04-22 09:15:00,11.895,47.957499999999996,27.005,59.85249999999999,0,156.0,156.0,10.1,84544,2.3
2022-04-22 09:30:00,11.77,48.985,30.019999999999996,60.754999999999995,0,156.0,156.0,10.1,83932,2.3
2022-04-22 09:45:00,11.645,50.0125,33.035,61.6575,0,156.0,156.0,10.1,82105,2.3
2022-04-22 10:00:00,11.52,51.04,36.05,62.56,4.3,201.0,204.0,10.8,71853,2.7
2022-04-22 10:15:00,11.622499999999999,52.3575,38.2275,63.980000000000004,4.3,201.0,204.0,10.8,72009,2.7
2022-04-22 10:30:00,11.725,53.675,40.405,65.39999999999999,4.3,201.0,204.0,10.8,72145,2.7
2022-04-22 10:45:00,11.8275,54.9925,42.582499999999996,66.82,4.3,201.0,204.0,10.8,72260,2.7
2022-04-22 11:00:00,11.93,56.31,44.76,68.24000000000001,1.2,201.0,202.0,11.3,72994,2.9
2022-04-22 11:15:00,11.57,53.825,44.585,65.39500000000001,1.2,201.0,202.0,11.3,73022,2.9
2022-04-22 11:30:00,11.21,51.34,44.41,62.550000000000004,1.2,201.0,202.0,11.3,73038,2.9
2022-04-22 11:45:00,10.85,48.855,44.235,59.705,1.2,201.0,202.0,11.3,73170,2.9
2022-04-22 12:00:00,10.49,46.37,44.06,56.86,1.8,226.0,228.0,11.6,80440,2.5
2022-04-22 12:15:00,10.495000000000001,44.2125,44.17,54.707499999999996,1.8,227.0,228.0,11.6,80652,2.5
2022-04-22 12:30:00,10.5,42.055,44.28,52.555,1.8,227.0,228.0,11.6,80972,2.5
2022-04-22 12:45:00,10.504999999999999,39.8975,44.39,50.4025,1.8,227.0,228.0,11.6,81590,2.5
2022-04-22 13:00:00,10.51,37.74,44.5,48.25,0.9,208.0,209.0,12.1,81231,2.5
2022-04-22 13:15:00,10.265,36.0525,42.465,46.3175,0.9,208.0,209.0,12.1,82059,2.5
2022-04-22 13:30:00,10.02,34.365,40.43,44.385000000000005,0.9,208.0,209.0,12.1,82893,2.5
2022-04-22 13:45:00,9.774999999999999,32.6775,38.394999999999996,42.4525,0.9,208.0,209.0,12.1,83722,2.5
2022-04-22 14:00:00,9.53,30.99,36.36,40.519999999999996,2.4,181.0,183.0,12.3,76946,2.3
2022-04-22 14:15:00,9.927499999999998,30.7025,35.565,40.629999999999995,2.4,181.0,183.0,12.3,77721,2.3
2022-04-22 14:30:00,10.325,30.415,34.769999999999996,40.739999999999995,2.4,181.0,183.0,12.3,78430,2.3
2022-04-22 14:45:00,10.7225,30.127499999999998,33.975,40.849999999999994,2.4,181.0,183.0,12.3,79121,2.3
2022-04-22 15:00:00,11.12,29.84,33.18,40.96,0,106.0,106.0,12.2,67568,2.9
2022-04-22 15:15:00,11.239999999999998,29.495,31.9425,40.735,0,106.0,106.0,12.1,64843,2.9
2022-04-22 15:30:00,11.36,29.15,30.705,40.51,0,106.0,106.0,12.1,65751,2.9
2022-04-22 15:45:00,11.48,28.805,29.4675,40.285,0,106.0,106.0,12.1,67965,2.9
2022-04-22 16:00:00,11.6,28.46,28.23,40.06,0,108.0,108.0,12.0,66168,2.5
2022-04-22 16:15:00,11.86,29.205000000000002,27.82,41.065,0,108.0,108.0,12.0,66563,2.5
2022-04-22 16:30:00,12.120000000000001,29.950000000000003,27.41,42.07000000000001,0,108.0,108.0,12.0,69115,2.5
2022-04-22 16:45:00,12.38,30.695,27.0,43.075,0,108.0,108.0,12.0,71478,2.5
2022-04-22 17:00:00,12.64,31.44,26.59,44.08,0,63.1,63.1,11.8,75978,2.1
2022-04-22 17:15:00,12.86,32.0825,26.685,44.9425,0,62.8,62.8,11.8,75359,2.1
2022-04-22 17:30:00,13.08,32.725,26.78,45.805,0,62.8,62.8,11.8,77088,2.1
2022-04-22 17:45:00,13.3,33.3675,26.875,46.667500000000004,0,62.8,62.8,11.8,77237,2.1
2022-04-22 18:00:00,13.52,34.01,26.97,47.53,0,23.9,23.9,11.3,89096,2.3
2022-04-22 18:15:00,14.105,35.31,28.3975,49.415000000000006,0,23.7,23.7,11.3,89112,2.3
2022-04-22 18:30:00,14.69,36.61,29.825,51.3,0,23.7,23.7,11.3,88944,2.3
2022-04-22 18:45:00,15.274999999999999,37.91,31.252499999999998,53.184999999999995,0,23.7,23.7,11.3,88405,2.3
